time/fps,custom/collision,time/iterations,custom/min_dyn_distance,time/total_timesteps,time/time_elapsed,custom/mean_z_error,custom/mean_form_error,train/loss,train/clip_fraction,train/n_updates,train/learning_rate,train/approx_kl,train/clip_range,train/std,train/entropy_loss,train/explained_variance,train/value_loss,train/policy_gradient_loss
836,0.0,96,2.8340688347816467,196608,234,0.19300993980141357,4.7829869866422206,58.35280227661133,0.08857421875,950,0.00025,0.0101610515,0.2,1.068092703819275,-29.669604659080505,5.304813385009766e-06,133.92574915885925,-0.02226404359971639
842,0.0,97,5.630952954292297,198656,235,0.33715139189735055,12.507799260284907,537.5265502929688,0.03720703125,960,0.00025,0.0060762754,0.2,1.0681527853012085,-29.674760031700135,-1.3589859008789062e-05,1114.480404663086,-0.014352674075053074
848,0.0,98,5.643253564834595,200704,236,0.4758819043636322,19.324115721384757,614.0903930664062,0.037744140625,970,0.00025,0.0062485174,0.2,1.0683329105377197,-29.676432645320894,0.41854768991470337,1305.7364860534667,-0.010638124303659425
851,0.0,99,1.6286188066005707,202752,238,0.0006247341661946848,1.6178471357029083,452.10711669921875,0.044921875,980,0.00025,0.0058294954,0.2,1.0684125423431396,-29.679026579856874,0.8823521137237549,962.3494121551514,-0.009407988208113238
857,0.0,100,2.865510106086731,204800,238,0.11711242199817207,5.325993777130568,76.54364013671875,0.100244140625,990,0.00025,0.0093759345,0.2,1.069075584411621,-29.686338424682617,2.3245811462402344e-06,139.72748489379882,-0.019203229015693067
863,0.0,101,4.5578150153160095,206848,239,0.2401060446863994,9.303515129728892,438.47198486328125,0.071923828125,1000,0.00025,0.008581836,0.2,1.0691312551498413,-29.692982375621796,0.0001818537712097168,967.4235801696777,-0.019839443842647596
868,0.0,102,1.2968113422393799,208896,240,0.0004229068726999685,0.4422687263140507,376.07586669921875,0.036376953125,1010,0.00025,0.005320492,0.2,1.0691845417022705,-29.693802499771117,0.9861997365951538,954.5346508026123,-0.007707039374508895
873,0.0,103,1.5645415782928467,210944,241,0.000666832915158011,1.4865997076107542,287.49847412109375,0.0263671875,1020,0.00025,0.0060142297,0.2,1.0696752071380615,-29.697572338581086,0.9432511329650879,635.1119010925293,-0.004920890621724539
879,0.0,104,2.749490976333618,212992,242,0.06059934012591839,4.754251619642876,50.78602600097656,0.119921875,1030,0.00025,0.011734205,0.2,1.0700109004974365,-29.70539289712906,2.562999725341797e-06,141.09675841331483,-0.022127673035720365
885,0.0,105,5.044858664274216,215040,242,0.2784721599891782,11.749737865139569,370.2206115722656,0.057958984375,1040,0.00025,0.007619162,0.2,1.0700186491012573,-29.70937569141388,0.0,837.750452041626,-0.019563915336038917
890,0.0,106,1.3081963658332825,217088,243,0.0006399840058293194,0.45214926677052053,543.6421508789062,0.07861328125,1050,0.00025,0.008407639,0.2,1.0700963735580444,-29.710129308700562,0.6197477579116821,1220.5699546813964,-0.015311325968650636
894,0.0,107,1.399534910917282,219136,245,0.0007222175627248362,1.564365792901326,258.6053161621094,0.042236328125,1060,0.00025,0.0044088,0.2,1.070257544517517,-29.711885023117066,0.8718967437744141,471.85807075500486,-0.005359420640161261
897,0.0,108,2.365808069705963,221184,246,0.1772339574963553,5.455748045004361,91.65349578857422,0.138623046875,1070,0.00025,0.012616635,0.2,1.072098731994629,-29.730316495895387,1.430511474609375e-06,193.22761268615722,-0.024297448934521525
902,0.0,109,3.9552078247070312,223232,247,0.39881495758891106,11.96562512112008,386.5173645019531,0.07109375,1080,0.00025,0.009358065,0.2,1.0724108219146729,-29.75212815999985,-0.2006206512451172,895.2423484802246,-0.020180167263606563
905,0.0,110,1.382133811712265,225280,248,0.0005270808906061575,0.43604937895840484,556.2835693359375,0.08310546875,1090,0.00025,0.009581225,0.2,1.0724198818206787,-29.754438209533692,0.005376577377319336,1175.1223701477052,-0.015154627340962179
910,0.0,111,1.7769227027893066,227328,249,0.0008579134882893413,2.2166652239608586,280.9290771484375,0.382568359375,1100,0.00025,0.07232947,0.2,1.0717735290527344,-29.75132945775986,-0.05235922336578369,543.0067264556885,-0.0036069151130504904
915,0.0,112,2.041044294834137,229376,250,0.10014692842378281,4.641908542667708,59.198944091796875,0.090087890625,1110,0.00025,0.008948736,0.2,1.072655439376831,-29.745836353302003,2.0265579223632812e-06,145.8729169368744,-0.012962902599247173
919,0.0,113,4.842501133680344,231424,251,0.14389645009941887,8.050478799169099,261.2239074707031,0.077783203125,1120,0.00025,0.008845329,0.2,1.0727087259292603,-29.76192362308502,-5.960464477539062e-07,623.6974620819092,-0.016793388145742938
923,0.0,114,1.6883708238601685,233472,252,0.0013453811698127538,0.9846431763314134,692.1505126953125,0.082373046875,1130,0.00025,0.009974457,0.2,1.0725797414779663,-29.76049875020981,1.1920928955078125e-06,970.9921630859375,-0.014917140427860432
927,0.0,115,2.7114366590976715,235520,253,0.09530633391113952,3.9751933613852177,186.88706970214844,0.283642578125,1140,0.00025,0.03474289,0.2,1.0719497203826904,-29.75853408575058,1.8477439880371094e-06,409.40754890441895,-0.01591850077966228
930,0.0,116,3.96538245677948,237568,255,0.14278358444425976,6.680538650256322,178.20875549316406,0.173046875,1150,0.00025,0.011760397,0.2,1.0728408098220825,-29.759938275814058,1.9669532775878906e-06,361.7402400970459,-0.011394954970455728
935,0.0,117,3.815675288438797,239616,256,0.2390679597883718,7.719819776481997,332.9388427734375,0.0736328125,1160,0.00025,0.007530732,0.2,1.073185682296753,-29.76737858057022,3.5762786865234375e-07,999.6961902618408,-0.016678339778445662
939,0.0,118,1.8843625783920288,241664,257,0.04786324351152871,2.8187951176474413,298.153076171875,0.088427734375,1170,0.00025,0.009922143,0.2,1.0734423398971558,-29.772328984737396,1.5497207641601562e-06,667.7532501220703,-0.017940724233631043
944,0.0,119,3.2565363347530365,243712,258,0.13065632880898193,6.459002889815937,235.04483032226562,0.1224609375,1180,0.00025,0.012677679,0.2,1.0743482112884521,-29.783224129676817,6.556510925292969e-07,450.71353969573977,-0.02235499078524299
947,0.0,120,2.1594977378845215,245760,259,0.09571785031585023,3.071043066274951,279.13800048828125,0.0806640625,1190,0.00025,0.00914546,0.2,1.0745470523834229,-29.793505918979644,1.9073486328125e-06,598.4827112197876,-0.015129868220537902
951,0.0,121,3.0126634538173676,247808,260,0.14249661265057512,4.980793271312795,345.9241943359375,0.088818359375,1200,0.00025,0.009456251,0.2,1.074419379234314,-29.793366956710816,-0.0014171600341796875,779.6690006256104,-0.0167606080067344
954,0.0,122,1.5899361371994019,249856,261,0.04778813869052101,2.935353842992941,139.44363403320312,0.011669921875,1210,0.00025,0.0041376627,0.2,1.0745289325714111,-29.792867422103882,0.9745210409164429,343.468655872345,-0.006393305724486709
959,0.0,123,2.0353875756263733,251904,262,0.04945588335976936,5.866754769153484,229.78695678710938,0.080615234375,1220,0.00025,0.009700516,0.2,1.0746955871582031,-29.795835518836974,0.9155087471008301,439.0537572860718,-0.016264427235000767
962,0.0,124,2.462224781513214,253952,263,0.10600100830197334,3.433061540494138,203.15939331054688,0.016552734375,1230,0.00025,0.00252763,0.2,1.0746804475784302,-29.796728658676148,0.9824767112731934,457.2627145767212,-0.0046757782198255885
966,0.0,125,4.334688305854797,256000,264,0.24384497180290055,9.145752927727766,367.1369934082031,0.03369140625,1240,0.00025,0.007183604,0.2,1.0747781991958618,-29.797757291793822,0.9545571804046631,722.5666564941406,-0.008292607401381246
970,0.0,126,1.5669997036457062,258048,265,0.10709636061801575,3.4086736414296275,288.28363037109375,0.02021484375,1250,0.00025,0.0040060785,0.2,1.0747846364974976,-29.798651897907256,0.9464203715324402,591.5433208465577,-0.008258647142793053
974,0.0,127,3.108776092529297,260096,266,0.18907726780162193,9.293896519972627,208.7879638671875,0.131982421875,1260,0.00025,0.013729712,0.2,1.0762860774993896,-29.810757052898406,0.2763434052467346,470.6538244247437,-0.011511506829992867
977,0.0,128,1.840192899107933,262144,268,0.11479191333637573,4.565972840433455,110.66975402832031,0.01328125,1270,0.00025,0.0035812552,0.2,1.0766878128051758,-29.830122768878937,0.9812382459640503,276.4371115684509,-0.006567481043748558
981,0.0,129,3.4420522451400757,264192,269,0.0985927104629809,4.25243675760381,240.9422607421875,0.066357421875,1280,0.00025,0.01048725,0.2,1.0770070552825928,-29.836814439296724,0.9493265748023987,562.861509513855,-0.011804924573516474
984,0.0,130,2.2622909545898438,266240,270,0.19220280200534035,2.753770788140059,204.5732879638672,0.161962890625,1290,0.00025,0.015166905,0.2,1.0799577236175537,-29.866414511203764,2.5033950805664062e-06,419.5387672424316,-0.024457135115517302
988,0.0,131,3.065253883600235,268288,271,0.239255544525804,6.753269492917666,412.5495910644531,0.07041015625,1300,0.00025,0.009179777,0.2,1.080240249633789,-29.896885526180267,0.8505552411079407,838.0804944992066,-0.012043003653525374
991,0.0,132,3.5805306136608124,270336,272,0.19293506517715286,9.04936440638885,224.19979858398438,0.0478515625,1310,0.00025,0.0077256383,0.2,1.080369234085083,-29.900174176692964,0.979436993598938,451.65898303985597,-0.009063215792411938
995,0.0,133,3.1443605422973633,272384,273,0.21525728999404237,7.769975203387011,247.6399383544922,0.097265625,1320,0.00025,0.008621173,0.2,1.0803250074386597,-29.90226080417633,0.9625771045684814,570.1509321212768,-0.013825420086504892
998,0.0,134,2.5389785766601562,274432,274,0.08736854940798366,3.6404006237791573,165.54246520996094,0.16328125,1330,0.00025,0.017528623,0.2,1.0804656744003296,-29.903297078609466,-0.09297668933868408,359.5625633239746,-0.019554458747734316
1002,0.0,135,3.687664955854416,276480,275,0.14246314390038606,6.5104917219331675,199.72418212890625,0.170166015625,1340,0.00025,0.017245717,0.2,1.0819610357284546,-29.914624190330507,-0.05300462245941162,451.8944440841675,-0.025686443009180947
1005,0.0,136,2.0195759534835815,278528,277,0.09458597673801705,4.107994380022818,254.9247283935547,0.16259765625,1350,0.00025,0.014050585,0.2,1.0823581218719482,-29.9356587767601,0.0010306239128112793,582.227785873413,-0.02606846728012897
1008,0.0,137,4.046977013349533,280576,278,0.20142481772927567,8.766183170784709,222.61962890625,0.2330078125,1360,0.00025,0.022082727,0.2,1.0818841457366943,-29.936910486221315,1.1920928955078125e-06,500.54772624969485,-0.024361167280585506
1012,0.0,138,2.6248419731855392,282624,279,0.14217808544344734,3.756485421887604,189.4574737548828,0.049267578125,1370,0.00025,0.0065481793,0.2,1.0819547176361084,-29.929110157489777,0.9796327352523804,362.61925201416017,-0.007909783499781043
1016,0.0,139,3.4910486340522766,284672,280,0.24574511329410598,7.567127903527496,200.7768096923828,0.09580078125,1380,0.00025,0.010296509,0.2,1.082693338394165,-29.936002933979033,0.9617322087287903,501.3529956817627,-0.0186286509007914
1018,0.0,140,3.49796125292778,286720,281,0.16634812651318498,5.043944769706135,316.4827880859375,0.154541015625,1390,0.00025,0.013220897,0.2,1.083121657371521,-29.947546422481537,3.159046173095703e-06,714.8180469512939,-0.022853011288680135
1022,0.0,141,4.3557290732860565,288768,282,0.23756154923466966,10.33588102544046,279.4790954589844,0.094677734375,1400,0.00025,0.01189698,0.2,1.0836153030395508,-29.955104660987853,0.9625291228294373,573.6774629592895,-0.017497150562121533
1026,0.0,142,2.0321159064769745,290816,283,0.014150359842460603,3.8148424289132894,155.91746520996094,0.14423828125,1410,0.00025,0.013070414,0.2,1.0844608545303345,-29.966798400878908,0.9776053428649902,422.94180555343627,-0.009885343204950913
1024,0.0,143,3.27291002869606,292864,285,0.18974369316129014,5.16171609477822,187.6935577392578,0.234912109375,1420,0.00025,0.025373537,0.2,1.0887959003448486,-30.02252733707428,0.9468596577644348,407.3310298919678,-0.029310091488878243
1028,0.0,144,2.7393681406974792,294912,286,0.14361989425378852,4.542714393603506,253.44798278808594,0.138330078125,1430,0.00025,0.012870413,0.2,1.090443730354309,-30.069499564170837,6.496906280517578e-06,570.3425733566285,-0.019730466860346497
1032,0.0,145,3.641866445541382,296960,287,0.09495544880337548,8.510433063982761,264.7451171875,0.218212890625,1440,0.00025,0.019219134,0.2,1.0914667844772339,-30.0958953499794,8.046627044677734e-06,564.8528306961059,-0.02714835533988662
1036,0.0,146,1.678801417350769,299008,288,0.0009200483618769795,3.903576337283535,191.51084899902344,0.207666015625,1450,0.00025,0.017499164,0.2,1.0913273096084595,-30.101216089725494,5.304813385009766e-06,447.86886539459226,-0.018851946890936232
1040,0.0,147,3.213603228330612,301056,289,0.09589101746678352,6.303620139248938,141.66036987304688,0.277197265625,1460,0.00025,0.025178354,0.2,1.093998670578003,-30.12204223871231,8.225440979003906e-06,300.9067307472229,-0.022277456350275317
1044,0.0,148,2.490839511156082,303104,290,0.09642874597921036,4.576243731892852,286.9631042480469,0.16845703125,1470,0.00025,0.013777731,0.2,1.0933843851089478,-30.145967626571654,7.331371307373047e-06,556.606442451477,-0.020474348499556073
1047,0.0,149,2.9065460860729218,305152,291,0.04948503224295564,5.293037416165725,218.7673797607422,0.230517578125,1480,0.00025,0.021068268,0.2,1.0923162698745728,-30.12824250459671,8.761882781982422e-06,446.60742263793946,-0.02371650982531719
1051,0.0,150,2.1325515061616898,307200,292,0.09637045487761497,5.060241304427638,180.46432495117188,0.226904296875,1490,0.00025,0.019229598,0.2,1.0919158458709717,-30.11527498960495,1.055002212524414e-05,386.06707630157473,-0.01950427545234561
1053,0.0,151,4.5154692232608795,309248,293,0.14916701689071488,6.320868347514088,146.21922302246094,0.235009765625,1500,0.00025,0.022081666,0.2,1.090954065322876,-30.104362976551055,1.436471939086914e-05,316.81911792755125,-0.026184110983740537
1055,0.0,152,2.2713833451271057,311296,294,0.1071823172387667,6.998667963053618,210.1334991455078,0.20078125,1510,0.00025,0.016770307,0.2,1.0900418758392334,-30.08523738384247,7.987022399902344e-06,470.1159959793091,-0.02800380328553729
1055,0.0,153,3.6033468544483185,313344,296,0.09463441223488189,7.810600167499238,231.26919555664062,0.262451171875,1520,0.00025,0.026094224,0.2,1.0884088277816772,-30.06247470378876,1.0251998901367188e-05,460.7237892150879,-0.027288036191021093
1059,0.0,154,3.1088441610336304,315392,297,0.18857005088648293,5.451607865878211,198.56182861328125,0.204833984375,1530,0.00025,0.019009927,0.2,1.0887739658355713,-30.04911571741104,7.092952728271484e-06,406.9477212905884,-0.022616414597723632
1062,0.0,155,2.8705689311027527,317440,298,0.16473236308956984,8.020640061217374,181.02928161621094,0.081103515625,1540,0.00025,0.010723112,0.2,1.0890223979949951,-30.054255318641662,0.9548843502998352,353.97747898101807,-0.01313080515828915
1062,0.0,156,1.7133160084486008,319488,300,0.14302915779990144,7.1799945921261745,173.9820556640625,0.100341796875,1550,0.00025,0.011865487,0.2,1.0895992517471313,-30.061173701286314,0.9819952249526978,538.3229684829712,-0.0116143541818019
1064,0.0,157,1.8003202229738235,321536,302,0.04901889414759353,5.0556541956942365,208.9322509765625,0.23359375,1560,0.00025,0.023137575,0.2,1.0931596755981445,-30.100714457035064,0.9537163376808167,439.4345632553101,-0.025695317776990124
1067,0.0,158,1.9380782544612885,323584,303,0.048920371365966275,5.245926301055739,133.78536987304688,0.24384765625,1570,0.00025,0.018215839,0.2,1.0944762229919434,-30.149037182331085,0.00012689828872680664,351.8471356391907,-0.020246974914334713
1070,0.0,159,4.112121015787125,325632,304,0.053170979022979736,7.63137016751161,89.43879699707031,0.19140625,1580,0.00025,0.017530475,0.2,1.0936710834503174,-30.14604504108429,0.2835514545440674,236.77208642959596,-0.0220864622911904
1071,0.0,160,1.9465822875499725,327680,305,0.047914351511280984,6.474922614607151,140.939208984375,0.147021484375,1590,0.00025,0.01287102,0.2,1.0950062274932861,-30.148826587200166,0.5842163562774658,338.933860206604,-0.019737768860068172
1073,0.0,161,1.6719719171524048,329728,307,0.0011578112607821822,2.8809889542755514,98.6540756225586,0.19306640625,1600,0.00025,0.015852269,0.2,1.0949369668960571,-30.162923991680145,0.8118482828140259,238.99932136535645,-0.022308670872007497
1076,0.0,162,3.6088238656520844,331776,308,0.0478663034591591,5.395233600563498,73.11133575439453,0.15517578125,1610,0.00025,0.01712196,0.2,1.0946041345596313,-30.159923326969146,0.8847078084945679,196.52061405181885,-0.01747256796224974
1078,0.0,163,3.413859933614731,333824,309,0.006673726631561294,6.652506704153959,87.08168029785156,0.201953125,1620,0.00025,0.017516896,0.2,1.0955455303192139,-30.16357194185257,0.9149925112724304,207.3194676399231,-0.024207626970019193
1080,0.0,164,3.266089618206024,335872,310,0.026357061055023223,5.2850214397505635,109.50405883789062,0.191650390625,1630,0.00025,0.015661597,0.2,1.095084547996521,-30.16898488998413,0.9213287234306335,278.1014144897461,-0.023511305832653307
1083,0.0,165,2.1813926994800568,337920,311,0.07397152928751893,3.0182496757409765,89.27182006835938,0.18720703125,1640,0.00025,0.014899627,0.2,1.0971351861953735,-30.18592256307602,0.9413303732872009,223.39746809005737,-0.02256434335722588
1085,0.0,166,2.7732377648353577,339968,313,0.09579615370603278,6.294553918548896,111.00039672851562,0.207373046875,1650,0.00025,0.019087821,0.2,1.096378207206726,-30.19491504430771,0.9430872201919556,240.47151956558227,-0.025457194808404894
1087,0.0,167,2.7197364568710327,342016,314,0.12461439520120621,8.299037835448553,89.26679229736328,0.03720703125,1660,0.00025,0.0060279155,0.2,1.0963952541351318,-30.186342096328737,0.9832741022109985,202.42335262298585,-0.010746085326536559
1090,0.0,168,5.111608505249023,344064,315,0.14300431311130524,9.146746159522628,146.04600524902344,0.111572265625,1670,0.00025,0.017580504,0.2,1.0977442264556885,-30.19918648004532,0.9795165657997131,314.6315319061279,-0.021415639415499753
1093,0.0,169,1.9176601469516754,346112,316,0.0011635213886620477,2.6311661018924357,102.05198669433594,0.2373046875,1680,0.00025,0.022568595,0.2,1.1010196208953857,-30.243533182144166,0.95634526014328,244.77647037506102,-0.031061725126346574
1096,0.0,170,2.504440873861313,348160,317,0.1377042025414994,5.75404672883949,68.28916931152344,0.2169921875,1690,0.00025,0.019050354,0.2,1.1026064157485962,-30.285085368156434,0.9762756824493408,164.4153509616852,-0.025894251407589764
1097,0.0,171,3.7500267028808594,350208,319,0.2088821053330321,6.951542069486786,128.37513732910156,0.223779296875,1700,0.00025,0.018255055,0.2,1.1030778884887695,-30.305543494224548,0.8889819979667664,271.9395621299744,-0.025862505903933197
1099,0.0,172,2.931645691394806,352256,320,0.14088592379994225,7.4444704122634615,109.2457275390625,0.187548828125,1710,0.00025,0.01852436,0.2,1.1036412715911865,-30.30728840827942,0.9720851182937622,269.6112895011902,-0.027979191188933328
1102,0.0,173,1.7125834822654724,354304,321,0.047973392909625545,2.3081717520605167,65.19314575195312,0.089306640625,1720,0.00025,0.011546276,0.2,1.104370355606079,-30.321574425697328,0.9841341376304626,153.50512137413025,-0.012039515451760963
1105,0.0,174,3.525970458984375,356352,322,0.09467392563237809,8.115715799385999,55.40354537963867,0.2091796875,1730,0.00025,0.02227322,0.2,1.1061280965805054,-30.350221955776213,0.9864827394485474,151.0141231060028,-0.02631849541212432
1106,0.0,175,2.787949860095978,358400,323,0.14193287641683128,4.5082035175428095,92.07479095458984,0.074755859375,1740,0.00025,0.010203299,0.2,1.106798768043518,-30.365855205059052,0.9886678457260132,188.0964698791504,-0.00923221222765278
1109,0.0,176,3.62310454249382,360448,324,0.2787935108062811,9.402072644697352,101.4122543334961,0.144140625,1750,0.00025,0.014330102,0.2,1.1079202890396118,-30.383430564403533,0.9892396926879883,275.35585050582887,-0.02043729230936151
1112,0.0,177,2.018016070127487,362496,325,0.13431820570258424,4.161388828412997,85.64327239990234,0.219482421875,1760,0.00025,0.023145327,0.2,1.1104984283447266,-30.41365122795105,0.9686099290847778,202.0907148361206,-0.02849368203897029
1114,0.0,178,2.66016685962677,364544,327,0.18963757011806592,8.933034557401575,77.46929168701172,0.11572265625,1770,0.00025,0.014425331,0.2,1.1107661724090576,-30.44309731721878,0.9870765805244446,168.43567657470703,-0.018551546699018217
1117,0.0,179,1.7004710733890533,366592,328,0.048233526962576434,4.731103690676705,82.47599792480469,0.04033203125,1780,0.00025,0.0076709352,0.2,1.1113373041152954,-30.450739717483522,0.9840776324272156,170.99440326690674,-0.012418297676777
1120,0.0,180,1.6643998622894287,368640,329,0.14149249345064163,8.725222998444346,67.45956420898438,0.2544921875,1790,0.00025,0.021658136,0.2,1.11329984664917,-30.475482714176177,0.9920336008071899,153.74910225868226,-0.0267679427692201
1121,0.0,181,2.576325297355652,370688,330,0.006693607472698204,3.91101474603763,61.78244400024414,0.234912109375,1800,0.00025,0.020242114,0.2,1.1155641078948975,-30.51670287847519,0.9882290363311768,162.90091228485107,-0.028552953907637856
1124,0.0,182,5.006309300661087,372736,331,0.061675867618760094,7.506727355556301,52.985965728759766,0.2365234375,1810,0.00025,0.019187452,0.2,1.1149983406066895,-30.52473188638687,0.9912815690040588,125.75723004341125,-0.025034070955007336
1127,0.0,183,1.6665591597557068,374784,332,0.04895897509413771,4.029130160831879,71.43122100830078,0.221044921875,1820,0.00025,0.017297015,0.2,1.1167073249816895,-30.535222196578978,0.9871058464050293,193.07507266998292,-0.025481986411614345
1066,0.0,184,2.4688106179237366,376832,353,0.10725791490403935,4.079640531541202,68.08428955078125,0.2259765625,1830,0.00025,0.020206276,0.2,1.119823694229126,-30.581453263759613,0.9926661252975464,170.87753467559816,-0.02738615614362061
1069,0.0,185,1.445650964975357,378880,354,0.1449265956907766,2.4527706760561987,67.56676483154297,0.2169921875,1840,0.00025,0.020683374,0.2,1.1192433834075928,-30.60200424194336,0.9891071915626526,170.66900510787963,-0.025968455721158534
1073,0.0,186,2.8117253482341766,380928,354,0.14383741989149712,3.592950440880534,60.321571350097656,0.159228515625,1850,0.00025,0.015589326,0.2,1.121315360069275,-30.61039357185364,0.9919039011001587,155.55821681022644,-0.017778320927754977
1076,0.0,187,1.6313953399658203,382976,355,0.14257829784764908,4.183745210762986,92.91354370117188,0.20341796875,1860,0.00025,0.018602677,0.2,1.1222858428955078,-30.639947950839996,0.9811134338378906,228.69808712005616,-0.030726175059680828
1079,0.0,188,2.61731293797493,385024,356,0.14274567065876909,5.000947164644957,64.78902435302734,0.196728515625,1870,0.00025,0.019330243,0.2,1.1223288774490356,-30.645183157920837,0.9906144738197327,148.74693503379822,-0.029823995204060337
1082,0.0,189,2.160414844751358,387072,357,0.1431662038085051,4.005270811281066,57.7486686706543,0.143310546875,1880,0.00025,0.015673827,0.2,1.1215088367462158,-30.64041714668274,0.9933807849884033,128.0967348575592,-0.020334487897343934
1085,0.0,190,1.961721956729889,389120,358,0.1095523532567313,4.530951018506557,49.26576614379883,0.18154296875,1890,0.00025,0.022106001,0.2,1.1232550144195557,-30.648112535476685,0.9874359369277954,93.42502601146698,-0.021921603931696156
1087,0.0,191,1.682741492986679,391168,359,0.14230896829394624,4.426801432020353,64.57707977294922,0.0888671875,1900,0.00025,0.00920799,0.2,1.1233699321746826,-30.663371670246125,0.9882225394248962,152.04753494262695,-0.01252646635985002
1089,0.0,192,1.6894999146461487,393216,360,0.1842056393652456,5.266344462632363,85.10781860351562,0.144580078125,1910,0.00025,0.017006872,0.2,1.1243339776992798,-30.671893346309663,0.9901142120361328,181.68249349594117,-0.01833597060176544
1092,0.0,193,2.7409678995609283,395264,361,0.05261802169843577,6.164680553039669,63.7960319519043,0.27587890625,1920,0.00025,0.028748292,0.2,1.1212927103042603,-30.651575791835786,0.9933091402053833,140.42134661674498,-0.024961356859421358
1095,0.0,194,2.11843603849411,397312,362,0.06263433398271445,4.987113365563576,47.893306732177734,0.2037109375,1930,0.00025,0.017875474,0.2,1.122153639793396,-30.63025485277176,0.9954010248184204,111.14062414169311,-0.021445702225901187
1097,0.0,195,1.9682665765285492,399360,363,0.04798772708454635,4.640621313796613,60.847774505615234,0.0541015625,1940,0.00025,0.010664642,0.2,1.1223552227020264,-30.637848365306855,0.9834962487220764,150.8461627960205,-0.009059319393418263
1100,0.0,196,2.0870010256767273,401408,364,0.09566566348075867,4.049167460713221,47.39377212524414,0.210302734375,1950,0.00025,0.017050115,0.2,1.1233046054840088,-30.648827493190765,0.9963918924331665,112.97668395042419,-0.02503571260604076
1102,0.0,197,1.8924755156040192,403456,365,0.1423439383506775,4.65812028502537,37.917396545410156,0.226025390625,1960,0.00025,0.02067485,0.2,1.1266003847122192,-30.688489532470705,0.9966349005699158,112.40461111068726,-0.027445099595934153
1105,0.0,198,2.905249834060669,405504,366,0.09451597630686592,6.16893017390668,54.99351119995117,0.1837890625,1970,0.00025,0.016568385,0.2,1.1273987293243408,-30.720220971107484,0.9964056611061096,114.76787014007569,-0.019448577138246038
