time/fps,custom/collision,time/total_timesteps,custom/min_dyn_distance,time/time_elapsed,custom/mean_form_error,time/iterations,custom/mean_z_error,train/std,train/learning_rate,train/n_updates,train/loss,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/value_loss,train/clip_range,train/entropy_loss
2096,0.0,448512,2.005082756280899,213,3.411376389087872,219,0.051777766580926254,1.7421916723251343,0.00025,9510,0.06769964098930359,0.022900708,0.9985657930374146,-0.02417072842363268,0.23369140625,4.120737700164318,0.2,-39.35753700733185
2096,0.0,450560,1.9048186242580414,214,5.760718087160608,220,0.19030906484113075,1.740479826927185,0.00025,9520,0.07183818519115448,0.028583797,0.9971932172775269,-0.025672905339160935,0.267822265625,2.8870271923020483,0.2,-39.35975122451782
2095,0.0,452608,2.1329477727413177,216,7.33801755731301,221,0.1424296959885396,1.7402042150497437,0.00025,9530,0.9650008082389832,0.014160015,0.9978891015052795,-0.019083923389553094,0.127880859375,8.740385842323303,0.2,-39.34889454841614
2096,0.0,454656,1.1963891685009003,216,1.9166477667865638,222,0.044430052512325346,1.7406021356582642,0.00025,9540,11.289560317993164,0.0053659827,0.986660897731781,-0.005355990938551258,0.024462890625,60.511501520872116,0.2,-39.347351622581485
2098,0.0,456704,2.0731479823589325,217,3.5883116790025484,223,0.2393437236896716,1.7434419393539429,0.00025,9550,14.487956047058105,0.014712416,0.9859216213226318,-0.01099099567218218,0.1091796875,45.46257497668266,0.2,-39.36492116451264
2097,0.0,458752,2.4065812826156616,218,6.548048921628991,224,0.3017712175787892,1.7504374980926514,0.00025,9560,0.37004444003105164,0.026291098,0.9843447804450989,-0.03406285971868783,0.21484375,10.404929735139012,0.2,-39.417315173149106
2097,0.0,460800,1.246159702539444,219,7.277700665079622,225,0.09566897599142976,1.7512731552124023,0.00025,9570,2.4559645652770996,0.009696025,0.9789857864379883,-0.01614832221821416,0.064990234375,38.28581906855106,0.2,-39.47084419727325
2097,0.0,462848,1.0114644393324852,220,2.304512487289394,226,0.049537828541360795,1.751575231552124,0.00025,9580,2.3253579139709473,0.0082104225,0.9712259769439697,-0.006582581452676095,0.039599609375,42.89729688465595,0.2,-39.4728043794632
2099,0.0,464896,2.4404906928539276,221,7.868110881963267,227,0.2931888118328061,1.7509286403656006,0.00025,9590,0.9576808214187622,0.01662536,0.9902845025062561,-0.01668225263711065,0.1423828125,10.767230948805809,0.2,-39.47240521907806
2099,0.0,466944,4.258076041936874,222,10.92210811389495,228,0.3300880983588286,1.7511718273162842,0.00025,9600,3.715862989425659,0.011465544,0.9871192574501038,-0.01395397974702064,0.105029296875,23.946588787436486,0.2,-39.47529637813568
2099,0.0,468992,3.684421628713608,223,5.694614689535599,229,0.14214903116226196,1.7520220279693604,0.00025,9610,7.837927341461182,0.008891729,0.9879583120346069,-0.012849439901765436,0.071240234375,105.25826458334923,0.2,-39.47926898002625
2100,0.0,471040,1.9409520328044891,224,2.4999562495694305,230,0.1309180691896472,1.7528131008148193,0.00025,9620,0.7634927034378052,0.01209042,0.9854254126548767,-0.012902528021368199,0.082421875,82.54787582308055,0.2,-39.48890566825867
2101,0.0,473088,3.1794102489948273,225,8.99511237351025,231,0.2816767476615496,1.7547004222869873,0.00025,9630,19.832616806030273,0.014335239,0.9757257699966431,-0.014219418138964102,0.08056640625,98.60521134436131,0.2,-39.50100748538971
2101,0.0,475136,2.743286222219467,226,9.492498865288043,232,0.26464625672088005,1.7570667266845703,0.00025,9640,1.126884937286377,0.012453887,0.8460035920143127,-0.01884940013405867,0.09228515625,33.537641634047034,0.2,-39.52696046829224
2101,0.0,477184,2.5046257078647614,227,3.0565350213162,233,0.05688941106200218,1.7569644451141357,0.00025,9650,4.812821865081787,0.009455172,0.9871376156806946,-0.011010066216113047,0.065380859375,56.23905049562454,0.2,-39.53793618679047
2102,0.0,479232,2.2420705258846283,227,3.682178340306373,234,0.09544476418523118,1.7558597326278687,0.00025,9660,8.035123825073242,0.010511279,0.9801194071769714,-0.015003786017769017,0.073681640625,101.68125296235084,0.2,-39.5328015089035
2104,0.0,481280,2.8057828545570374,228,8.885750023519162,235,0.33007574678049423,1.7576138973236084,0.00025,9670,3.5589447021484375,0.014811039,0.9852147102355957,-0.021126492676557973,0.137939453125,20.378476098179817,0.2,-39.53160018920899
2103,0.0,483328,2.809682846069336,229,6.3513279226122386,236,0.05033055690000765,1.7591756582260132,0.00025,9680,2.4628045558929443,0.016982581,0.91062331199646,-0.01579566157015506,0.102099609375,47.391242295503616,0.2,-39.55207436084747
2103,0.0,485376,3.3604413270950317,230,4.203884177450967,237,0.011628687585471198,1.7602617740631104,0.00025,9690,4.370559215545654,0.0074464264,0.9925212264060974,-0.009375155996531248,0.044384765625,32.558973130583766,0.2,-39.56936523914337
2103,0.0,487424,1.9362649321556091,231,4.468963744532994,238,0.21255092025967315,1.7688233852386475,0.00025,9700,0.09788618981838226,0.02872991,0.997867226600647,-0.024643317885056602,0.24072265625,4.42238714620471,0.2,-39.61828737258911
2104,0.0,489472,2.713370591402054,232,6.700391820880093,239,0.19309027734561823,1.7730233669281006,0.00025,9710,3.1890954971313477,0.011638647,0.9819690585136414,-0.019781370396958663,0.11767578125,37.27634562551975,0.2,-39.689368391036986
2105,0.0,491520,3.2471928000450134,233,9.521151882900613,240,0.23639539477881044,1.773425817489624,0.00025,9720,3.170065402984619,0.011318749,0.9905393123626709,-0.019167124677915127,0.085205078125,26.008918757736684,0.2,-39.70981311798096
2104,0.0,493568,3.47513747215271,234,8.750949936362918,241,0.14258736075134948,1.7742469310760498,0.00025,9730,7.4189581871032715,0.005445715,0.9884540438652039,-0.010497305332683027,0.04208984375,51.9563808619976,0.2,-39.71719589233398
2105,0.0,495616,3.6539615392684937,235,5.988643999273266,242,0.24023798701819032,1.775747537612915,0.00025,9740,8.726419448852539,0.010858903,0.9890063405036926,-0.0032861813611816614,0.069140625,72.35785265117883,0.2,-39.728423500061034
2106,0.0,497664,2.148328185081482,236,5.223834442188986,243,0.21957231312990189,1.7776129245758057,0.00025,9750,3.4454100131988525,0.013468485,0.967088520526886,-0.018851201023790055,0.131689453125,50.61120927035809,0.2,-39.74957239627838
2107,0.0,499712,1.5031790733337402,237,6.5961135278084315,244,0.09578781202435493,1.7782272100448608,0.00025,9760,1.1502562761306763,0.015516778,0.9885592460632324,-0.010767410654807463,0.129296875,18.50035162642598,0.2,-39.762355947494505
2107,0.0,501760,2.1419661939144135,238,2.928245537991535,245,0.04977347255044151,1.7832496166229248,0.00025,9770,0.8024254441261292,0.03123635,0.9984294772148132,-0.021532756052329204,0.287353515625,3.4494625248014925,0.2,-39.79332432746887
2108,0.0,503808,3.0673171281814575,238,5.241714492342533,246,0.19087695330381393,1.7887465953826904,0.00025,9780,1.468615174293518,0.020384781,0.9981836676597595,-0.01817547301761806,0.183544921875,7.27856822013855,0.2,-39.84665198326111
2108,0.0,505856,2.4340775907039642,239,4.634495176438795,247,0.19209137634607032,1.788923978805542,0.00025,9790,5.710098743438721,0.006814797,0.979152500629425,-0.007309156330302357,0.04189453125,46.77425993084908,0.2,-39.89075808525085
2108,0.0,507904,1.6112500131130219,240,3.8853175792063905,248,0.05928418264375068,1.7891238927841187,0.00025,9800,1.9852598905563354,0.01458573,0.9873617887496948,-0.01705155725358054,0.12900390625,21.429899536818265,0.2,-39.894244003295896
2108,0.0,509952,1.3751195669174194,241,2.7894773738072045,249,0.09462973474728642,1.7916240692138672,0.00025,9810,0.683824360370636,0.01106877,0.9882498979568481,-0.01690300187037792,0.084375,18.025507444143294,0.2,-39.9073844909668
2110,0.0,512000,3.4476414620876312,242,6.910297477690539,250,0.19039388149394654,1.7924726009368896,0.00025,9820,3.3206684589385986,0.013194168,0.9936076998710632,-0.017002859446802177,0.09599609375,20.741852214187382,0.2,-39.927642250061034
2109,0.0,514048,4.482212007045746,243,6.299854335911482,251,0.14359979628352448,1.793526291847229,0.00025,9830,3.6050708293914795,0.0056095566,0.9907071590423584,-0.008835316347540357,0.028955078125,29.660054345428943,0.2,-39.93553292751312
2111,0.0,516096,3.1079363226890564,244,6.5301238024054005,252,0.14567425404675305,1.7975330352783203,0.00025,9840,0.1729385256767273,0.01998123,0.9899458885192871,-0.0073616419598693025,0.1439453125,23.452423127368093,0.2,-39.96357581615448
2110,0.0,518144,1.8075534403324127,245,2.9047547507813665,253,0.09554448422568385,1.8000125885009766,0.00025,9850,1.2885180711746216,0.025989022,0.9931477904319763,-0.01698922836803831,0.21923828125,14.058721411973238,0.2,-40.008118629455566
2111,0.0,520192,3.771974116563797,246,8.335305041455731,254,0.29977067149593495,1.8011341094970703,0.00025,9860,0.7007464170455933,0.0142872445,0.997678816318512,-0.015085504879243672,0.12822265625,8.525158796459436,0.2,-40.012357234954834
2111,0.0,522240,4.162457853555679,247,9.506597164321335,255,0.18277138695702888,1.8043711185455322,0.00025,9870,1.671936273574829,0.032435857,0.9753523468971252,-0.0134826850699028,0.180419921875,20.363048124313355,0.2,-40.03745267391205
2113,0.0,524288,5.344525188207626,248,10.237670468061143,256,0.1647914111672435,1.806968092918396,0.00025,9880,0.5421748161315918,0.023301603,0.9965251088142395,-0.022421614814084022,0.19404296875,10.42806823886931,0.2,-40.072689628601076
2113,0.0,526336,2.477426290512085,249,3.018176019135028,257,0.017494383435405325,1.8077949285507202,0.00025,9890,5.198330879211426,0.008564923,0.9876583218574524,-0.008310217646067031,0.06845703125,43.849086871743204,0.2,-40.090268802642825
2114,0.0,528384,2.5881647765636444,249,6.620615011156332,258,0.20694313346757554,1.8083915710449219,0.00025,9900,3.653639316558838,0.01097822,0.9851537942886353,-0.011650410923175513,0.072412109375,135.26851278543472,0.2,-40.098684430122375
2114,0.0,530432,1.6415813565254211,250,4.2357534977954145,259,0.22875000091153197,1.8119556903839111,0.00025,9910,2.7618727684020996,0.012544842,0.9823713302612305,-0.016794605046743526,0.080126953125,68.1524101048708,0.2,-40.116249799728394
2114,0.0,532480,2.439142256975174,251,8.366029644054812,260,0.33504640831961296,1.8149511814117432,0.00025,9920,0.873991072177887,0.019204259,0.984149694442749,-0.021763966235448608,0.15263671875,21.24423488229513,0.2,-40.16118528842926
2114,0.0,534528,3.7464759051799774,252,5.94439156848567,261,0.1427601382310968,1.8140811920166016,0.00025,9930,0.31128180027008057,0.03742374,0.9950697422027588,-0.026953646214678884,0.286279296875,5.202487877383828,0.2,-40.17743618488312
2115,0.0,536576,5.1377182602882385,253,10.51643414532887,262,0.3322100952209439,1.8156849145889282,0.00025,9940,0.5142724514007568,0.014973415,0.9938746094703674,-0.021664414156111887,0.132958984375,16.182424733042716,0.2,-40.17337930202484
2116,0.0,538624,2.884984850883484,254,6.608443814321911,263,0.26549412606982514,1.8163353204727173,0.00025,9950,5.711738586425781,0.0046292027,0.9748161435127258,-0.007073543773731217,0.02744140625,90.38383969068528,0.2,-40.18874044418335
2116,0.0,540672,5.061271101236343,255,14.9603585761255,264,0.28347102701081894,1.8169193267822266,0.00025,9960,15.475078582763672,0.001928567,0.9818146228790283,-0.005258285012678244,0.003857421875,90.57611339688302,0.2,-40.19520676136017
2116,0.0,542720,2.716402143239975,256,5.682204803110821,265,0.23744452593382448,1.816735863685608,0.00025,9970,17.323421478271484,0.0038936383,0.9845716953277588,-0.005331733031198382,0.0359375,137.65067669153214,0.2,-40.19771513938904
2117,0.0,544768,2.538345992565155,257,11.55837419018456,266,0.3450553538277745,1.8181549310684204,0.00025,9980,14.473042488098145,0.013064174,0.9861894845962524,-0.008311068345210514,0.098583984375,69.52478783130645,0.2,-40.20395250320435
2117,0.0,546816,2.1106702387332916,258,4.629441146256693,267,0.18983767033205368,1.8172699213027954,0.00025,9990,2.239051103591919,0.011744894,0.9879641532897949,-0.011984495405340568,0.066748046875,32.62124783396721,0.2,-40.21218874454498
2118,0.0,548864,4.1141833662986755,259,6.9013690934446235,268,0.19386202469468117,1.8188492059707642,0.00025,10000,0.6875044107437134,0.009822145,0.9742318391799927,-0.008586355624720455,0.052734375,31.13621231466532,0.2,-40.21147265434265
2118,0.0,550912,3.5150384604930878,260,4.511628244357524,269,0.14115481823682785,1.8206379413604736,0.00025,10010,1.2637852430343628,0.014633401,0.9915735125541687,-0.018811524473130704,0.105322265625,13.785989630222321,0.2,-40.23222420215607
2119,0.0,552960,3.7019951343536377,260,7.936694899132524,270,0.2495661210268736,1.8219066858291626,0.00025,10020,9.532054901123047,0.0077511445,0.9936466217041016,-0.004485519320587628,0.040966796875,39.173807591199875,0.2,-40.24909358024597
2119,0.0,555008,3.7216833233833313,261,5.599293595424595,271,0.23935069295112044,1.8242790699005127,0.00025,10030,0.3674315810203552,0.016465442,0.9934980869293213,-0.02184944670589175,0.151953125,11.396861904859543,0.2,-40.26732671260834
2119,0.0,557056,3.068788558244705,262,5.215466952931233,272,0.1444513313472271,1.8257629871368408,0.00025,10040,14.646925926208496,0.007846605,0.9866133332252502,-0.00856608966132626,0.049609375,46.719437865912916,0.2,-40.28825173377991
2120,0.0,559104,2.7429922223091125,263,5.252928699884426,273,0.18984281571465544,1.825885534286499,0.00025,10050,6.288348197937012,0.0072553186,0.9797045588493347,-0.010580581985414029,0.03505859375,52.25089520215988,0.2,-40.29792239665985
2121,0.0,561152,3.9374802112579346,264,7.802591078889421,274,0.09520869702100754,1.8338048458099365,0.00025,10060,0.48369866609573364,0.026751652,0.9970581531524658,-0.030321478020050564,0.2443359375,7.17720205001533,0.2,-40.34776735305786
2121,0.0,563200,3.099506825208664,265,6.6746464409204584,275,0.14204462617635727,1.8362348079681396,0.00025,10070,2.168787717819214,0.025149366,0.9966553449630737,-0.008666861220262945,0.1904296875,12.665942046046258,0.2,-40.4058785200119
2122,0.0,565248,2.658291310071945,266,7.626768651510006,276,0.19310412407503463,1.8379795551300049,0.00025,10080,3.5192067623138428,0.0127688125,0.995168149471283,-0.01608370341709815,0.10654296875,14.82301560267806,0.2,-40.426641297340396
2122,0.0,567296,3.8347783386707306,267,7.984471292310612,277,0.14342441112967208,1.83877432346344,0.00025,10090,10.73110580444336,0.007404918,0.9862332940101624,-0.010935086154495366,0.051904296875,85.76991211175918,0.2,-40.44163076877594
2122,0.0,569344,4.479901283979416,268,5.465519018217963,278,0.09864346915856004,1.8385051488876343,0.00025,10100,6.11928653717041,0.018600924,0.9962789416313171,-0.014169836102519184,0.144921875,17.113263282179833,0.2,-40.44378914833069
2122,0.0,571392,2.9735007584095,269,8.074478279059477,279,0.19622090907068923,1.8414595127105713,0.00025,10110,2.769275665283203,0.011184865,0.9950951337814331,-0.017125259374734015,0.114501953125,9.980600371956825,0.2,-40.458429384231565
2122,0.0,573440,4.6040933430194855,270,6.645576850346445,280,0.2837997853930574,1.8421872854232788,0.00025,10120,9.110406875610352,0.010266665,0.9836089015007019,-0.013590309326536954,0.063427734375,51.144897758960724,0.2,-40.47950339317322
2122,0.0,575488,5.4549543261528015,271,10.323215380844536,281,0.11756683551357128,1.8442071676254272,0.00025,10130,3.5021305084228516,0.01468381,0.9757495522499084,-0.018248270126059653,0.115087890625,57.08391622006893,0.2,-40.494217705726626
2121,0.0,577536,4.478634834289551,272,5.332228040346099,282,0.15380891496897675,1.8443549871444702,0.00025,10140,2.307582378387451,0.011272741,0.9758298993110657,-0.014245322174974717,0.085302734375,31.778417487442493,0.2,-40.50957016944885
2122,0.0,579584,4.948737651109695,273,8.37664601878387,283,0.2720660775958095,1.845863938331604,0.00025,10150,4.947933197021484,0.015053398,0.9727091789245605,-0.01898278002918232,0.10146484375,70.25229243040084,0.2,-40.51650059223175
2121,0.0,581632,3.2217084169387817,274,3.664418271805205,284,0.09449686706648208,1.8478739261627197,0.00025,10160,3.408367872238159,0.0128624495,0.9758862853050232,-0.014207100667408667,0.08828125,85.0854343354702,0.2,-40.536081075668335
2122,0.0,583680,5.04374298453331,274,7.206110817134253,285,0.16939937323331833,1.8470836877822876,0.00025,10170,3.1903157234191895,0.019318115,0.9871814250946045,-0.019336504087550565,0.18154296875,23.730776086449623,0.2,-40.55361428260803
2123,0.0,585728,3.5397923290729523,275,6.002903734904723,286,0.16579326838837005,1.8492339849472046,0.00025,10180,3.7062156200408936,0.010906066,0.980079174041748,-0.012573298552888445,0.07177734375,39.59529363512993,0.2,-40.554274272918704
2124,0.0,587776,3.207728922367096,276,6.265845647858558,287,0.22116466163424775,1.8487894535064697,0.00025,10190,1.1191233396530151,0.020393096,0.9914352893829346,-0.021565215538430493,0.153271484375,17.48999905139208,0.2,-40.56573066711426
2123,0.0,589824,3.3868071734905243,277,3.979286558079108,288,0.0020844876635237597,1.8503164052963257,0.00025,10200,2.625897169113159,0.011232203,0.985223114490509,-0.013190980980289169,0.083837890625,55.49811946749687,0.2,-40.57273216247559
2124,0.0,591872,3.7655183374881744,278,7.184970389921247,289,0.2369158223445993,1.8509788513183594,0.00025,10210,21.237199783325195,0.011899775,0.9846730828285217,-0.004711812292225659,0.093408203125,160.22098511457443,0.2,-40.58554277420044
2124,0.0,593920,2.4419945776462555,279,9.475914254808814,290,0.2806536957505159,1.8533878326416016,0.00025,10220,7.698079586029053,0.013705245,0.983206033706665,-0.01956389469851274,0.102392578125,53.193967604637145,0.2,-40.60029673576355
2125,0.0,595968,3.79663422703743,280,6.868504215018854,291,0.16425919681205414,1.8540985584259033,0.00025,10230,10.632434844970703,0.013191461,0.9823924899101257,-0.010702441984903999,0.095458984375,72.97671939730644,0.2,-40.6196506023407
2125,0.0,598016,3.2416587471961975,281,4.187959874726476,292,0.05733035020966781,1.854825735092163,0.00025,10240,3.621365785598755,0.008791843,0.981772780418396,-0.013357838263618759,0.054833984375,33.84298641085625,0.2,-40.62861087322235
2126,0.0,600064,3.8561064302921295,282,9.74032436288949,293,0.2693659693177324,1.8537811040878296,0.00025,10250,3.326941967010498,0.009673235,0.988659679889679,-0.01564765405928483,0.07607421875,35.57424160540104,0.2,-40.62465488910675
2126,0.0,602112,3.732466608285904,283,6.016987228653255,294,0.3480818659008946,1.8536649942398071,0.00025,10260,10.55383014678955,0.0071779257,0.9667817950248718,-0.009306992767960764,0.03544921875,44.234617981314656,0.2,-40.61994981765747
2127,0.0,604160,4.85345995426178,284,10.525870210370709,295,0.26283858640817925,1.853868842124939,0.00025,10270,0.9479565024375916,0.014474571,0.9837791323661804,-0.019478131690993904,0.1146484375,18.303557926416396,0.2,-40.62575941085815
2126,0.0,606208,2.204798549413681,285,3.7570261064083317,296,0.09526950718282023,1.855602502822876,0.00025,10280,3.0047574043273926,0.017303312,0.9647210836410522,-0.01449483532778686,0.11044921875,62.48106364905834,0.2,-40.628096508979795
2126,0.0,608256,3.970581591129303,286,8.70229379710965,297,0.2377658456680365,1.8540195226669312,0.00025,10290,7.245638847351074,0.013583383,0.9816277623176575,-0.01365240738959983,0.0970703125,76.13599073439836,0.2,-40.634175062179565
2126,0.0,610304,5.110767602920532,286,9.164076054950103,298,0.1895713090780191,1.85526442527771,0.00025,10300,3.2499163150787354,0.010656615,0.9882871508598328,-0.013474987642257474,0.07724609375,35.24293345361948,0.2,-40.62910969257355
2128,0.0,612352,1.9833039045333862,287,10.263004113803204,299,0.2375716149690561,1.8572938442230225,0.00025,10310,21.09709930419922,0.011852617,0.98236083984375,-0.013414178712991998,0.089892578125,98.19586299955844,0.2,-40.64727258682251
2127,0.0,614400,4.2093930542469025,288,4.966946628975156,300,0.12596240713901352,1.858497977256775,0.00025,10320,4.180662155151367,0.013540233,0.9787865877151489,-0.015050456899916752,0.13134765625,29.716660226881505,0.2,-40.666893768310544
2127,0.0,616448,2.2092912793159485,289,9.184937573980541,301,0.24132935999659821,1.8610233068466187,0.00025,10330,0.9424178600311279,0.024985012,0.9963599443435669,-0.02653288240544498,0.234326171875,9.430545866116882,0.2,-40.678853034973145
2128,0.0,618496,3.9298183917999268,290,5.618760783659879,302,0.22440815417212434,1.8639109134674072,0.00025,10340,8.106988906860352,0.012423423,0.9870345592498779,-0.0065849993989104405,0.118701171875,51.45790259540081,0.2,-40.71229305267334
2128,0.0,620544,4.07360565662384,291,9.10254149911886,303,0.30573222710518166,1.8640056848526,0.00025,10350,7.524121284484863,0.011638866,0.9862684607505798,-0.016405856019991914,0.09580078125,65.41681182980537,0.2,-40.728376913070676
2129,0.0,622592,4.0767523646354675,292,5.422438077099825,304,0.09694897307781503,1.864647626876831,0.00025,10360,2.6927037239074707,0.020243231,0.9798285365104675,-0.008790075674187391,0.177294921875,27.189004416018726,0.2,-40.730162382125854
2129,0.0,624640,5.58573991060257,293,9.25232177430318,305,0.14389259440940805,1.8625847101211548,0.00025,10370,1.2074648141860962,0.011679899,0.9963209629058838,-0.016576129430904984,0.137060546875,11.486190562695265,0.2,-40.7219477891922
2129,0.0,626688,3.569460153579712,294,5.256044050822078,306,0.28551044016785454,1.861971139907837,0.00025,10380,0.8220680952072144,0.017989151,0.9882500171661377,-0.01620704822562402,0.160205078125,16.020071187987924,0.2,-40.71165773868561
2129,0.0,628736,4.935648679733276,295,11.348793803210556,307,0.31691928376676515,1.8630857467651367,0.00025,10390,0.6606754064559937,0.016302792,0.9907446503639221,-0.013094894248206401,0.14033203125,17.318720316141842,0.2,-40.718338418006894
2130,0.0,630784,2.1715918481349945,296,4.040258243884086,308,0.21852295695862267,1.8627678155899048,0.00025,10400,5.36680793762207,0.006311072,0.9888937473297119,-0.007903704413911328,0.035888671875,38.54022624194622,0.2,-40.71836116313934
2130,0.0,632832,3.3151812851428986,297,6.807648516470076,309,0.18950064628734253,1.8649530410766602,0.00025,10410,3.2059812545776367,0.0135886315,0.9955384135246277,-0.015639255953283283,0.100830078125,24.02637700140476,0.2,-40.727037572860716
2131,0.0,634880,2.9600020349025726,297,6.635821090158642,310,0.24665789454593323,1.8672349452972412,0.00025,10420,32.078853607177734,0.010877695,0.9893698692321777,-0.01274444896262139,0.078369140625,63.340730369091034,0.2,-40.74725587368012
2131,0.0,636928,2.8019330203533173,298,8.100147188189053,311,0.1956732779799495,1.86762273311615,0.00025,10430,0.9597057700157166,0.013604965,0.9887394905090332,-0.012118967462447472,0.12080078125,36.14131780564785,0.2,-40.76676297187805
2130,0.0,638976,3.4858959913253784,299,4.602507135049051,312,0.08063904044684023,1.8703258037567139,0.00025,10440,5.576388359069824,0.022547526,0.9946001768112183,-0.014003530499758199,0.13525390625,17.67369354814291,0.2,-40.78124380111694
2131,0.0,641024,2.737643241882324,300,4.559523637540838,313,0.2357124790432863,1.8718334436416626,0.00025,10450,3.2731263637542725,0.031225212,0.992562472820282,-0.019950360964867287,0.1896484375,19.11248140335083,0.2,-40.81131455898285
2131,0.0,643072,3.031554639339447,301,4.321641467653338,314,0.32058783172396943,1.8741028308868408,0.00025,10460,4.720851898193359,0.0143981725,0.9835228323936462,-0.014895730637363158,0.12646484375,32.93998532146215,0.2,-40.83467714786529
2131,0.0,645120,3.007874518632889,302,8.763966239461862,315,0.27883957624726463,1.874964952468872,0.00025,10470,1.3156875371932983,0.011898179,0.9873647689819336,-0.01829447786003584,0.093310546875,27.260151959955692,0.2,-40.85499317646027
2131,0.0,647168,1.2535781562328339,303,2.1865260703085623,316,0.08521092831506394,1.8754093647003174,0.00025,10480,27.11485481262207,0.0043028,0.9521848559379578,-0.00525840766786132,0.021337890625,794.6206442475319,0.2,-40.86157760620117
2132,0.0,649216,4.389940679073334,304,8.133558455474951,317,0.16786406334722415,1.8751624822616577,0.00025,10490,1.6722564697265625,0.013102382,0.9951964020729065,-0.013664231274742634,0.108251953125,13.522935819998384,0.2,-40.85802104473114
2132,0.0,651264,5.617730051279068,305,10.997621457816674,318,0.33082976937294006,1.8760368824005127,0.00025,10500,7.6666131019592285,0.010345785,0.9781402349472046,-0.015071088779950514,0.06953125,25.790258619189263,0.2,-40.86434409618378
2131,0.0,653312,7.334063857793808,306,13.44048966153891,319,0.2836497903044801,1.8749936819076538,0.00025,10510,2.7445316314697266,0.0132784955,0.982837438583374,-0.018092178308870645,0.106982421875,40.725615707039836,0.2,-40.86244592666626
2132,0.0,655360,1.8874107599258423,307,2.988667355999233,320,0.048549102240940556,1.8724002838134766,0.00025,10520,5.6591010093688965,0.019447353,0.9747180342674255,-0.018623571604257448,0.137744140625,38.61254911422729,0.2,-40.84295582771301
2133,0.0,657408,4.687992751598358,308,6.352257496244718,321,0.1829782023851294,1.8802986145019531,0.00025,10530,1.8265976905822754,0.017513126,0.9925718903541565,-0.021055207517929376,0.155908203125,13.356101992726327,0.2,-40.86088938713074
2133,0.0,659456,4.706158429384232,309,7.672914532120335,322,0.19900335371494293,1.8881218433380127,0.00025,10540,0.4818968176841736,0.020509023,0.9681552648544312,-0.01894775324035436,0.18564453125,11.991937223076821,0.2,-40.93590586185455
2132,0.0,661504,2.790539860725403,310,4.962686045211152,323,0.025723898404976353,1.890204668045044,0.00025,10550,51.28425979614258,0.015303039,0.936278760433197,-0.014830390708812046,0.126806640625,327.7423199534416,0.2,-40.99583737850189
2133,0.0,663552,3.590663492679596,311,4.946102289145691,324,0.09653313903254457,1.8886398077011108,0.00025,10560,0.7776499390602112,0.022389475,0.9903154969215393,-0.009481720038456843,0.18759765625,22.09892317131162,0.2,-41.00174839496613
2134,0.0,665600,6.9784324169158936,311,14.296792985412562,325,0.33995459228754044,1.8861032724380493,0.00025,10570,0.35149767994880676,0.017524958,0.9872636795043945,-0.02291423603601288,0.15439453125,8.938398882746696,0.2,-40.97932720184326
2134,0.0,667648,3.1093482077121735,312,7.895353405328819,326,0.28491804003715515,1.8863914012908936,0.00025,10580,2.287050247192383,0.015775716,0.9858406186103821,-0.01801971183740534,0.15634765625,18.85761006847024,0.2,-40.95997989177704
2133,0.0,669696,2.046366661787033,313,1.9079330799239806,327,0.0014736503071617335,1.8883520364761353,0.00025,10590,5.100586891174316,0.017538672,0.9950957298278809,-0.01839926375541836,0.132470703125,21.59930861443281,0.2,-40.97418930530548
2134,0.0,671744,3.0049362182617188,314,4.363365266549858,328,0.07119789125863463,1.8849470615386963,0.00025,10600,1.614578127861023,0.021851119,0.9968239068984985,-0.018697193701518698,0.218896484375,8.754982109367848,0.2,-40.96057486534119
2136,0.0,673792,4.700330406427383,315,9.774314076685368,329,0.2897772938013077,1.8873131275177002,0.00025,10610,1.3060450553894043,0.011548851,0.9869220852851868,-0.017175543468329123,0.092919921875,17.933364596962928,0.2,-40.963541865348816
2135,0.0,675840,3.098323494195938,316,5.32502741025948,330,0.23945731519779656,1.887561559677124,0.00025,10620,2.4374167919158936,0.017210128,0.9813718795776367,-0.01583849942398956,0.15703125,26.54982672482729,0.2,-40.97682023048401
2134,0.0,677888,1.636711299419403,317,1.8811304260754373,331,0.001451444608392194,1.8878962993621826,0.00025,10630,6.983985900878906,0.0064428914,0.9773674011230469,-0.009000215874402783,0.071142578125,46.943104694783685,0.2,-40.98056888580322
2136,0.0,679936,3.455268442630768,318,4.1657758354167616,332,0.03882431761303451,1.8881542682647705,0.00025,10640,0.5521601438522339,0.012177343,0.9932328462600708,-0.007886802754364907,0.098388671875,12.818201956152915,0.2,-40.9841023683548
2136,0.0,681984,6.168719261884689,319,10.062201451226123,333,0.2160058156005107,1.888593077659607,0.00025,10650,10.476995468139648,0.009275993,0.97501140832901,-0.011068375511968043,0.045654296875,38.61729051470756,0.2,-40.987991666793825
2137,0.0,684032,3.5314576029777527,320,5.449913949627278,334,0.25831337869749404,1.8899059295654297,0.00025,10660,4.396689414978027,0.01136234,0.982064425945282,-0.01282055993215181,0.062939453125,75.90908859670162,0.2,-40.9964759349823
2136,0.0,686080,1.2393174469470978,321,1.552909994199383,335,0.047830019146203995,1.8907302618026733,0.00025,10670,3.698312520980835,0.012017299,0.9791539907455444,-0.011399315763264894,0.066162109375,37.89130547940731,0.2,-41.00993986129761
