time/iterations,time/fps,custom/mean_z_error,custom/collision,custom/min_dyn_distance,custom/mean_form_error,time/total_timesteps,time/time_elapsed,train/std,train/learning_rate,train/loss,train/explained_variance,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/value_loss,train/clip_fraction
1224,1970,0.29903434216976166,0.0,3.9982621371746063,11.702591160316887,2506752,1271,5.354258060455322,0.0001,-0.10479819774627686,0.98411625623703,0.2,-61.40984854698181,-0.015059918988845311,0.009850354,31770,10.248788601718843,0.06005859375
1225,1970,0.18682873249053955,0.0,2.985746443271637,8.093855355541537,2508800,1273,5.35504674911499,0.0001,0.2582714855670929,0.8922317624092102,0.2,-61.42726304531097,-0.011586292550782673,0.00816163,31780,7.94286632835865,0.0642578125
1226,1970,0.002044644992565736,0.0,1.5042811930179596,1.8276971821767318,2510848,1273,5.3574371337890625,0.0001,2.1329808235168457,0.995343804359436,0.2,-61.43443403244019,-0.003072656139556784,0.009383578,31790,14.421654865145683,0.05390625
1227,1971,0.19586151241674088,0.0,2.4336675703525543,4.834386880108539,2512896,1274,5.3623809814453125,0.0001,0.6030819416046143,0.996914803981781,0.2,-61.446968173980714,-0.005428874446079135,0.010425309,31800,5.073132332414389,0.0884765625
1228,1971,0.2145746905298438,0.0,3.052271246910095,6.612202659300103,2514944,1275,5.36248779296875,0.0001,0.15833967924118042,0.9726503491401672,0.2,-61.46028068065643,-0.011172358185285702,0.00690117,31810,9.688767569512128,0.031201171875
1229,1971,0.09669799654511735,0.0,3.411179393529892,4.504883840988477,2516992,1276,5.3624162673950195,0.0001,235.41323852539062,0.9084610939025879,0.2,-61.457346653938295,-0.006946859107119963,0.0029282295,31820,1208.5557144999505,0.022802734375
1230,1971,0.0270163003297057,0.0,2.0867562294006348,2.5921079251246693,2519040,1277,5.364314556121826,0.0001,0.33383578062057495,0.997744083404541,0.2,-61.46128778457641,-0.009633754278183915,0.00759336,31830,6.593570609390736,0.04560546875
1231,1971,0.23850920796394348,0.0,2.431149125099182,6.042994938296146,2521088,1278,5.367569923400879,0.0001,0.07701614499092102,0.9979724287986755,0.2,-61.469742560386656,-0.018298195334500632,0.010413341,31840,4.1319051392376425,0.08701171875
1232,1971,0.23815113451564685,0.0,4.265418320894241,7.767183264763559,2523136,1279,5.369014739990234,0.0001,-0.12651365995407104,0.98039311170578,0.2,-61.478600478172304,-0.023783997079590335,0.013209765,31850,3.631685294210911,0.108154296875
1233,1971,0.19159774480795022,0.0,1.7572412639856339,3.0124669215832185,2525184,1280,5.369973659515381,0.0001,0.11866599321365356,0.9972012639045715,0.2,-61.48563756942749,-0.01560328680789098,0.01124995,31860,5.00419058278203,0.080224609375
1234,1971,0.04903318508877419,0.0,1.7371121644973755,2.380858066788732,2527232,1281,5.37249231338501,0.0001,0.6410499811172485,0.9977706670761108,0.2,-61.4962993144989,-0.014509955438552425,0.008879259,31870,7.252373348921537,0.071435546875
1235,1972,0.23787040635943413,0.0,2.3465921878814697,5.024827358702283,2529280,1282,5.375716209411621,0.0001,0.13540977239608765,0.9979506134986877,0.2,-61.509768748283385,-0.017737102060345934,0.009368997,31880,4.954172918573022,0.067578125
1236,1972,0.3394350528687937,0.0,3.068356901407242,9.439767837777822,2531328,1283,5.380706787109375,0.0001,-0.0081043541431427,0.9813587069511414,0.2,-61.526527762413025,-0.02176331573573407,0.01313532,31890,5.613903824612498,0.10244140625
1237,1972,0.09508021771034691,0.0,1.7382138073444366,3.8766186438574572,2533376,1284,5.382668495178223,0.0001,0.12558338046073914,0.9937887191772461,0.2,-61.540505027771,-0.011934160895179957,0.0092660785,31900,10.945067192241549,0.058349609375
1238,1972,0.14292304815899115,0.0,1.8086130023002625,2.647860452580626,2535424,1285,5.384023666381836,0.0001,0.5117653608322144,0.9966340065002441,0.2,-61.548616003990176,-0.010661998568684794,0.0074803927,31910,8.080904839932918,0.045556640625
1239,1972,0.33882497111335397,0.0,2.8031064867973328,5.917714197935717,2537472,1286,5.383493900299072,0.0001,0.3518108129501343,0.9952022433280945,0.2,-61.55101480484009,-0.020010975262266584,0.010969363,31920,5.813823532685637,0.08623046875
1240,1972,0.4470191434083972,0.0,3.0120022743940353,9.016883273046776,2539520,1287,5.382271766662598,0.0001,0.06267815828323364,0.9778066873550415,0.2,-61.546291899681094,-0.014200079985312187,0.0070870994,31930,19.233733520284297,0.03173828125
1241,1972,0.1891178280202439,0.0,2.7389804124832153,4.0825783964469595,2541568,1288,5.383088111877441,0.0001,0.6407595872879028,0.9926262497901917,0.2,-61.54438695907593,-0.013415699664619751,0.008690319,31940,22.908341202884912,0.049462890625
1242,1973,0.13317187725624535,0.0,2.1072641611099243,4.958937018956636,2543616,1289,5.383958339691162,0.0001,0.5502382516860962,0.9935311675071716,0.2,-61.549629068374635,-0.009824440890224651,0.006713738,31950,18.063525947183372,0.040234375
1243,1973,0.521710030734539,0.0,5.7445080280303955,14.48067598250751,2545664,1290,5.3869829177856445,0.0001,0.18068534135818481,0.9879313111305237,0.2,-61.55552921295166,-0.01624339394038543,0.009988347,31960,16.417352172732354,0.061962890625
1244,1973,0.472179539501667,0.0,10.873793065547943,18.23783759159466,2547712,1290,5.388746738433838,0.0001,1.4655896425247192,0.8740938305854797,0.2,-61.566570091247556,-0.007922670319385362,0.005250588,31970,22.392408029735087,0.030029296875
1245,1973,0.18713603765354492,0.0,3.1482046842575073,10.81415421447118,2549760,1292,5.389784336090088,0.0001,0.8628605604171753,0.9902387857437134,0.2,-61.572001814842224,-0.0014778214594116435,0.0038932322,31980,24.455338968336584,0.0265625
1246,1973,0.09922909419401549,0.0,2.787244439125061,4.616591226243005,2551808,1292,5.391576290130615,0.0001,0.9013606309890747,0.9958633780479431,0.2,-61.57560856342316,-0.008245744358282537,0.0050417334,31990,11.058525932580233,0.018115234375
1247,1973,0.3813958577811718,0.0,3.860663264989853,12.867868118647808,2553856,1293,5.396368980407715,0.0001,0.3549618124961853,0.9974154829978943,0.2,-61.58754842281341,-0.01900588945572963,0.011895427,32000,5.208084413036704,0.094384765625
1248,1974,0.3605942919966765,0.0,2.916894346475601,8.390468882022343,2555904,1294,5.399705410003662,0.0001,0.28917446732521057,0.992411732673645,0.2,-61.601102757453916,-0.023234879551455378,0.012702781,32010,6.015238453820348,0.11044921875
1249,1973,0.2386581398313865,0.0,3.0856782495975494,4.090842607263379,2557952,1295,5.40680456161499,0.0001,0.3109073042869568,0.9973413944244385,0.2,-61.6155579328537,-0.014644196646986529,0.010080417,32020,7.613827430084347,0.070361328125
1250,1974,0.18995888307108544,0.0,2.3524864315986633,5.825690563529602,2560000,1296,5.406853199005127,0.0001,0.061645716428756714,0.998538613319397,0.2,-61.63233609199524,-0.013678077573422343,0.009139024,32030,5.442671962082386,0.065966796875
1251,1974,0.5206058442709036,0.0,2.8613831400871277,11.29086762279557,2562048,1297,5.412877082824707,0.0001,0.20680299401283264,0.9936245083808899,0.2,-61.641951179504396,-0.016421038709813728,0.00964591,32040,7.907754676789045,0.07412109375
1252,1974,0.3795243889107951,0.0,1.9620613157749176,11.145506210677055,2564096,1298,5.414002418518066,0.0001,1.8854670524597168,0.9795370697975159,0.2,-61.65816023349762,-0.008416963837225922,0.0042253193,32050,25.567033553123473,0.02060546875
1253,1974,0.1855917065986432,0.0,2.0401720702648163,7.400419545638702,2566144,1299,5.413343906402588,0.0001,0.5687984228134155,0.9925336837768555,0.2,-61.65939719676972,-0.004716337224817835,0.0066467756,32060,9.703098716586828,0.029736328125
1254,1974,0.19008166488492861,0.0,2.2362051606178284,5.837485868547478,2568192,1300,5.415584564208984,0.0001,2.0395898818969727,0.9944026470184326,0.2,-61.66087701320648,-0.008711931051220746,0.006516401,32070,14.59341399744153,0.03427734375
1255,1975,0.35699422284960747,0.0,3.2900744676589966,11.5601828192225,2570240,1301,5.404293537139893,0.0001,-0.06457361578941345,0.9951296448707581,0.2,-61.651032948493956,-0.021355145928100682,0.016211115,32080,3.377853877469897,0.141162109375
1256,1347,0.2831500157772098,0.0,7.36313658952713,11.821212246298549,2572288,1908,5.405289649963379,0.0001,0.4350584149360657,0.9942747950553894,0.2,-61.631904697418214,-0.017753147383336908,0.010441732,32090,9.215531370416283,0.066943359375
1257,1348,0.049265298250247724,0.0,2.370463252067566,5.514345430234027,2574336,1909,5.409235000610352,0.0001,0.3606041967868805,0.9965001940727234,0.2,-61.64612331390381,-0.010870048200013116,0.0077208197,32100,6.8609480410814285,0.057763671875
1258,1348,0.14695794363797177,0.0,3.046387165784836,5.163070657471657,2576384,1910,5.412221431732178,0.0001,0.46404266357421875,0.9988636374473572,0.2,-61.65577285289764,-0.009580106966313905,0.0066990536,32110,4.124141836166382,0.032861328125
1259,1349,0.38054729625582695,0.0,2.9268100559711456,9.324659522307613,2578432,1911,5.411890029907227,0.0001,0.3600064516067505,0.9780508279800415,0.2,-61.66041398048401,-0.015643492592789698,0.008737552,32120,21.390487636625767,0.05322265625
1260,1349,0.04877289087016834,0.0,1.3422469794750214,2.5326072149172827,2580480,1912,5.411450386047363,0.0001,0.5689446926116943,0.9832684397697449,0.2,-61.66099796295166,-0.01278211519238539,0.006638992,32130,20.52016826122999,0.034716796875
1261,1349,0.09626211074646562,0.0,1.745328038930893,2.917708946577002,2582528,1913,5.411210536956787,0.0001,609.020263671875,0.8904193639755249,0.2,-61.66019470691681,-0.0033164204156491905,0.0010441183,32140,1154.422743678093,0.005078125
1262,1350,0.14367546886205673,0.0,2.717769056558609,4.232055858065197,2584576,1914,5.412539958953857,0.0001,-0.019416749477386475,0.9964954257011414,0.2,-61.66352844238281,-0.022759903740370645,0.015525387,32150,4.421315360814333,0.128369140625
1263,1350,0.2373456060886383,0.0,4.04698383808136,5.813791546373528,2586624,1915,5.412065029144287,0.0001,1.2224977016448975,0.8676329851150513,0.2,-61.665397906303404,-0.008010885887779295,0.0051783714,32160,981.100739184767,0.023193359375
1264,1350,0.22526606171231833,0.0,2.605981260538101,5.688107040037238,2588672,1916,5.421601295471191,0.0001,0.02301761507987976,0.9959303140640259,0.2,-61.67886488437652,-0.01949178011273034,0.011458786,32170,5.554619229584932,0.11552734375
1265,1351,0.3317041590635199,0.0,1.8356451988220215,4.811961887794113,2590720,1917,5.420984745025635,0.0001,1.210281252861023,0.992975115776062,0.2,-61.69476597309112,-0.012210005120141431,0.007863953,32180,10.63086440935731,0.052783203125
1266,1351,0.19103019832982682,0.0,1.7714690268039703,3.656106079811679,2592768,1918,5.4238409996032715,0.0001,0.6170834302902222,0.9864276051521301,0.2,-61.69912309646607,-0.014387450559297577,0.007540509,32190,23.005188851803542,0.044189453125
1267,1352,0.08919650613097474,0.0,2.74399796128273,5.154350248672157,2594816,1919,5.426975250244141,0.0001,0.3249233365058899,0.9956349730491638,0.2,-61.712291193008426,-0.01516196474112803,0.008848589,32200,7.885074796155095,0.06923828125
1268,1352,0.37983538210392,0.0,4.1680997014045715,10.914491573484206,2596864,1919,5.429683685302734,0.0001,0.2730180621147156,0.9941858649253845,0.2,-61.72326624393463,-0.014719023380894213,0.008591443,32210,10.977658395841718,0.05087890625
1269,1352,0.19201539680943824,0.0,3.654705286026001,6.733800488745392,2598912,1920,5.430516242980957,0.0001,1.624603509902954,0.9928868412971497,0.2,-61.73033175468445,-0.01101031073485501,0.009811897,32220,14.095830325782298,0.05947265625
1270,1353,0.19812624453334138,0.0,2.751978784799576,6.26926712330033,2600960,1921,5.430883407592773,0.0001,1.8452646732330322,0.9817726612091064,0.2,-61.73386654853821,-0.005464237519481685,0.0040233834,32230,33.02328359633684,0.016748046875
1271,1353,0.23708165512653068,0.0,2.5703493654727936,7.068983533195078,2603008,1922,5.439172744750977,0.0001,0.3058624565601349,0.9921993017196655,0.2,-61.74600188732147,-0.021933683776296675,0.012812983,32240,11.83041603565216,0.105615234375
1272,1354,0.22204064577817917,0.0,3.6170717030763626,7.486386587138371,2605056,1923,5.44047212600708,0.0001,0.14322280883789062,0.9926703572273254,0.2,-61.7693567276001,-0.01751751656702254,0.010248808,32250,10.585610944777727,0.057861328125
1273,1354,0.25827325583668426,0.0,3.3626514077186584,6.833214676007569,2607104,1924,5.441188335418701,0.0001,0.8821754455566406,0.9929698705673218,0.2,-61.77142331600189,-0.006667086231755093,0.005258847,32260,17.41200093254447,0.019580078125
1274,1354,0.28736116364598274,0.0,2.9414128363132477,5.442836030947417,2609152,1925,5.444924354553223,0.0001,1.3679797649383545,0.9922683835029602,0.2,-61.778611516952516,-0.017407348184497094,0.010926021,32270,13.455439746379852,0.092138671875
1275,1355,0.36574053540243767,0.0,4.14278843998909,7.841123443777597,2611200,1926,5.453195571899414,0.0001,0.11990571022033691,0.9945514798164368,0.2,-61.79727456569672,-0.020245422632433473,0.014812279,32280,6.329878637194634,0.103955078125
1276,1355,0.23830371425719932,0.0,4.558793902397156,9.465883953209065,2613248,1927,5.450653553009033,0.0001,0.15822488069534302,0.9956957101821899,0.2,-61.80937588214874,-0.017172796788509005,0.011934821,32290,8.300528470799327,0.07724609375
1277,1356,0.13498963938036468,0.0,1.742053508758545,2.816766376971457,2615296,1928,5.4510931968688965,0.0001,0.47543105483055115,0.994032621383667,0.2,-61.80726954936981,-0.009308548347325996,0.006045755,32300,9.432650202512741,0.03505859375
1278,1356,0.24007564783096313,0.0,2.384931743144989,4.847223910136737,2617344,1929,5.4550018310546875,0.0001,0.5009473562240601,0.9916998147964478,0.2,-61.81155548095703,-0.010538691590772942,0.0073669516,32310,13.48752045929432,0.03056640625
1279,1357,0.21465362084563822,0.0,2.793488383293152,7.266005925060485,2619392,1930,5.456406593322754,0.0001,-0.04206380248069763,0.9947578310966492,0.2,-61.82019596099853,-0.013502339588012547,0.008912314,32320,5.218119624070823,0.05927734375
1280,1357,0.1536687798652565,0.0,3.3813254833221436,5.666142918595666,2621440,1931,5.471642017364502,0.0001,-0.04855847358703613,0.9970812797546387,0.2,-61.836834359169,-0.018747178972989786,0.015468862,32330,3.5682769607752562,0.12109375
1281,1357,0.18988102076400537,0.0,1.8600149154663086,2.9901720465134325,2623488,1932,5.475802421569824,0.0001,0.3623124361038208,0.9968831539154053,0.2,-61.871142292022704,-0.018705050987773576,0.012808461,32340,6.741892110928893,0.105712890625
1282,1358,0.2571284815785475,0.0,3.7674751579761505,6.731546785069148,2625536,1932,5.478200435638428,0.0001,0.29393428564071655,0.9929587244987488,0.2,-61.881375312805176,-0.01633741469704546,0.009641301,32350,12.718486127257346,0.050048828125
1283,1358,0.23716754169436172,0.0,7.083978742361069,12.397556297132901,2627584,1933,5.477584362030029,0.0001,0.16854128241539001,0.9915663599967957,0.2,-61.8886754989624,-0.01430096265685279,0.008134937,32360,9.233432425558567,0.044140625
1284,1358,0.1910383448121138,0.0,3.0040036737918854,5.736287054146906,2629632,1934,5.48372745513916,0.0001,0.26507943868637085,0.9939860701560974,0.2,-61.8957745552063,-0.011779944496811367,0.007891313,32370,11.018161135166883,0.05302734375
1285,1359,0.1086703386172303,0.0,2.9475817382335663,4.0756747569925285,2631680,1935,5.484219551086426,0.0001,258.9922790527344,0.9165642261505127,0.2,-61.910197496414185,-0.0023560646252008153,0.0007039376,32380,606.6138352811337,0.00244140625
1286,1359,0.34025540051516145,0.0,5.044941544532776,11.719161827964195,2633728,1936,5.4923601150512695,0.0001,-0.14405940473079681,0.9955406188964844,0.2,-61.92483954429626,-0.018913053456344642,0.0127421785,32390,4.784633087180555,0.1015625
1287,1360,0.28779786833911203,0.0,4.073483318090439,11.143022998838148,2635776,1937,5.491283416748047,0.0001,0.11288174986839294,0.9908169507980347,0.2,-61.93685793876648,-0.01001649246463785,0.0076810666,32400,8.953903492167592,0.038232421875
1288,1360,0.14776526168861892,0.0,1.723983108997345,4.300723057069888,2637824,1938,5.491860389709473,0.0001,1.859325647354126,0.9925474524497986,0.2,-61.93534698486328,-0.0060724681301508095,0.003233533,32410,15.507276260852814,0.019921875
1289,1361,0.14222331345808925,0.0,3.3847260773181915,4.697556148642025,2639872,1939,5.493420600891113,0.0001,1.3818520307540894,0.9976946711540222,0.2,-61.9387592792511,-0.007363985606934876,0.00730934,32420,10.014498434960842,0.047900390625
1290,1361,0.3320374399481807,0.0,6.059397339820862,12.664861511185869,2641920,1940,5.493853569030762,0.0001,1.030129075050354,0.9913701415061951,0.2,-61.94322559833527,-0.007319631151040085,0.0048314156,32430,13.427800434082746,0.023095703125
1291,1361,0.3999106645642314,0.0,5.122035622596741,12.436299202803085,2643968,1941,5.494570732116699,0.0001,1.9792135953903198,0.9896700978279114,0.2,-61.94659299850464,-0.006839984607358929,0.008198366,32440,22.00146159529686,0.0314453125
1292,1362,0.14670253693475388,0.0,4.670593947172165,7.473058609045742,2646016,1942,5.495398044586182,0.0001,0.2297566533088684,0.9960094094276428,0.2,-61.951330757141115,-0.01278795680264011,0.011297048,32450,7.362546000257135,0.06025390625
1293,1362,0.11805624107364565,0.0,3.3880657851696014,8.37367162015871,2648064,1943,5.493992805480957,0.0001,0.2312702238559723,0.9967526793479919,0.2,-61.94963026046753,-0.01622202934231609,0.008620048,32460,9.07379749417305,0.0642578125
1294,1363,0.403865425294498,0.0,4.217302441596985,15.164141270637682,2650112,1944,5.496356010437012,0.0001,0.8384971022605896,0.9935572147369385,0.2,-61.950639319419864,-0.006983869164832868,0.004095845,32470,10.755055991187692,0.021826171875
1295,1363,0.33001767395762727,0.0,2.5530926287174225,6.870035102334776,2652160,1945,5.497204780578613,0.0001,0.9643123149871826,0.9896572828292847,0.2,-61.95587816238403,-0.014776064695615787,0.0083011305,32480,9.481761325150728,0.059326171875
1296,1363,0.18968057856545784,0.0,4.015388786792755,6.4476047465592385,2654208,1946,5.499130725860596,0.0001,0.6634933352470398,0.990750253200531,0.2,-61.95687868595123,-0.005896810666308738,0.008893382,32490,12.402004274725915,0.04970703125
1297,1364,0.31682308317977004,0.0,4.740739941596985,6.230915229179688,2656256,1947,5.5053791999816895,0.0001,-0.04060995578765869,0.9982797503471375,0.2,-61.97383186817169,-0.013772024036734365,0.010446347,32500,4.091049011796713,0.07958984375
1298,1364,0.3785978957894258,0.0,7.746186077594757,14.568500300525312,2658304,1947,5.505356788635254,0.0001,0.8431559801101685,0.9949485063552856,0.2,-61.98548696041107,-0.01315386850910727,0.009079103,32510,9.269239262491464,0.06533203125
1299,1365,0.24270274787704693,0.0,4.2203357219696045,6.039814162530337,2660352,1948,5.504292011260986,0.0001,0.8367340564727783,0.9889907240867615,0.2,-61.98395113945007,-0.010045324356178753,0.0070680007,32520,11.73651621080935,0.047998046875
1300,1365,0.34129059909901116,0.0,5.017409056425095,11.451755714165527,2662400,1949,5.505120754241943,0.0001,0.6159638166427612,0.992597758769989,0.2,-61.985396122932436,-0.008789189218077809,0.0068981163,32530,9.104504946991801,0.0552734375
1301,1365,0.33124555052199867,0.0,4.112659841775894,7.626030924547227,2664448,1950,5.501656532287598,0.0001,0.3290311098098755,0.996595561504364,0.2,-61.984643173217776,-0.01804547456849832,0.014211934,32540,7.256061441451311,0.114990234375
1302,1366,0.23660757020115852,0.0,1.6544043719768524,6.728038407570957,2666496,1951,5.503121376037598,0.0001,0.25559985637664795,0.9925704002380371,0.2,-61.97809896469116,-0.017496249993564562,0.0092204735,32550,9.549543355032801,0.067236328125
1303,1366,0.26732728780189063,0.0,2.478687435388565,6.952605005935496,2668544,1952,5.504826068878174,0.0001,-0.1079416573047638,0.9966743588447571,0.2,-61.97974488735199,-0.016333733600913548,0.012192939,32560,5.423775878176093,0.0912109375
1304,1366,0.2850017756136367,0.0,2.3576660752296448,6.10373593108342,2670592,1953,5.510007381439209,0.0001,0.36872372031211853,0.9932207465171814,0.2,-61.988544297218326,-0.015515793077065609,0.009727163,32570,10.173547802865505,0.058544921875
1305,1197,0.2262229472398758,0.0,3.7670359015464783,8.246937651027055,2672640,2231,5.515969276428223,0.0001,0.2670155465602875,0.9963809847831726,0.2,-62.00441312789917,-0.015119660191703587,0.0106095625,32580,6.278484285622835,0.068359375
1306,1197,0.2120286118297372,0.0,3.4361827671527863,9.253993786381999,2674688,2234,5.525259494781494,0.0001,-0.04782193899154663,0.9965173006057739,0.2,-62.02889568805695,-0.015738299189251848,0.011223003,32590,4.5008662542328235,0.104443359375
1307,1197,0.28580476641946007,0.0,3.0384714603424072,5.441626964474452,2676736,2235,5.527684211730957,0.0001,0.46173813939094543,0.996085524559021,0.2,-62.048455595970154,-0.005256334962905384,0.007610864,32600,9.351075196266175,0.039306640625
1308,1197,0.3298072338075144,0.0,2.592884600162506,10.217028064021793,2678784,2236,5.529025077819824,0.0001,1.038926362991333,0.9906314611434937,0.2,-62.05855689048767,-0.010414482036139816,0.0068212682,32610,16.001659878343343,0.043701171875
1309,1198,0.38404256850481033,0.0,2.996542662382126,12.71921130449719,2680832,2237,5.530143737792969,0.0001,0.09156674146652222,0.9945806860923767,0.2,-62.0668062210083,-0.010225474566686899,0.006235579,32620,12.50082114227116,0.02861328125
1310,1198,0.2933924108801875,0.0,4.126719892024994,11.315864809663895,2682880,2238,5.529269218444824,0.0001,0.41361498832702637,0.9901537895202637,0.2,-62.0703647851944,-0.015830168296815827,0.008393251,32630,12.22608221322298,0.05419921875
1311,1198,0.2982923306408338,0.0,2.5493949353694916,9.700174381649774,2684928,2239,5.531173229217529,0.0001,0.2471921741962433,0.9916159510612488,0.2,-62.07084736824036,-0.011744752185768448,0.0077111456,32640,15.19788326025009,0.046484375
1312,1199,0.28432283103029476,0.0,2.2133712470531464,9.361269473407884,2686976,2240,5.531401634216309,0.0001,0.6417396068572998,0.9959258437156677,0.2,-62.07315089702606,-0.005364780736272223,0.0029107556,32650,15.933245369791985,0.01083984375
1313,1199,0.19184156955452636,0.0,2.8189927637577057,8.863554423172893,2689024,2241,5.53050422668457,0.0001,0.10946854948997498,0.9958582520484924,0.2,-62.07325582504272,-0.016224318317108556,0.009933233,32660,6.290308413654566,0.070166015625
1314,1200,0.15103853755863383,0.0,3.827138453722,6.101358130577521,2691072,2242,5.5315704345703125,0.0001,0.3701942265033722,0.996677041053772,0.2,-62.07195887565613,-0.012678517660242505,0.0071764695,32670,6.861571614071726,0.0560546875
1315,1200,0.33256884217553306,0.0,4.016395092010498,8.953817278149412,2693120,2243,5.540135383605957,0.0001,0.1676768958568573,0.996684730052948,0.2,-62.08117799758911,-0.018405026762047784,0.010935616,32680,6.132720168679953,0.111865234375
1316,1200,0.23641484082327224,0.0,4.864462465047836,11.505195133124396,2695168,2244,5.540275573730469,0.0001,0.2160412073135376,0.9880214333534241,0.2,-62.098369455337526,-0.009733582750777714,0.007862867,32690,18.463464388251303,0.0419921875
1317,1201,0.04302767776243854,0.0,3.667263388633728,4.757435674950805,2697216,2245,5.542162895202637,0.0001,207.4158935546875,0.901849627494812,0.2,-62.10038108825684,-0.006172764708753675,0.003123801,32700,725.7238669455052,0.018115234375
1318,1201,0.2940953094512224,0.0,5.998437702655792,13.03343187273071,2699264,2245,5.54232120513916,0.0001,0.3845226466655731,0.9977909326553345,0.2,-62.103838086128235,-0.020416075983666813,0.011598201,32710,4.463552540540695,0.090869140625
1319,1202,0.32911635338678025,0.0,6.5188776552677155,14.160932017297563,2701312,2247,5.546335697174072,0.0001,0.3374415636062622,0.9806716442108154,0.2,-62.10624656677246,-0.013488171875360421,0.010492692,32720,12.488955787569285,0.073974609375
1320,1202,0.07165953664662084,0.0,2.061764717102051,2.112229371976157,2703360,2248,5.548107624053955,0.0001,8.188924789428711,0.9376506805419922,0.2,-62.11594195365906,-0.004127214627806098,0.0018940315,32730,862.173342359066,0.0111328125
1321,1202,0.19159204288735054,0.0,1.8662010431289673,4.700254776839143,2705408,2249,5.547646522521973,0.0001,0.19489780068397522,0.995887815952301,0.2,-62.11842172145843,-0.01722246083227219,0.0104771815,32740,7.125161261856556,0.069677734375
1322,1203,0.4817459210753441,0.0,4.047538936138153,14.038134973556833,2707456,2249,5.548495292663574,0.0001,5.0205912590026855,0.8888128399848938,0.2,-62.1176723241806,-0.004192026873352006,0.0021819011,32750,584.130718742311,0.005078125
1323,1203,0.3795229017850943,0.0,4.802999556064606,12.982155766515987,2709504,2251,5.549534797668457,0.0001,0.7584489583969116,0.9636435508728027,0.2,-62.12246241569519,-0.009645195869961754,0.005786315,32760,20.181301915645598,0.032470703125
1324,1204,0.09466068744950462,0.0,3.8425338864326477,8.177583495475723,2711552,2252,5.554853916168213,0.0001,0.8686930537223816,0.9980895519256592,0.2,-62.131634736061095,-0.010502618862665259,0.00779448,32770,7.581034254282713,0.048583984375
1325,1204,0.09543428273173049,0.0,2.423921525478363,4.865236377355399,2713600,2252,5.558348655700684,0.0001,0.8269033432006836,0.9967039227485657,0.2,-62.14902811050415,-0.006494607400964014,0.004447815,32780,8.936834017932416,0.023876953125
1326,1204,0.21977014691219665,0.0,4.179001361131668,7.415415364337268,2715648,2253,5.560491561889648,0.0001,1.4072035551071167,0.9970507025718689,0.2,-62.15847239494324,-0.009488619767944328,0.0061423047,32790,11.19485500305891,0.033447265625
1327,1205,0.33125855325488374,0.0,3.1675098836421967,6.754715396863805,2717696,2254,5.562274932861328,0.0001,0.9176740646362305,0.9801340699195862,0.2,-62.16494309902191,-0.011772312875837087,0.006220267,32800,23.31217723339796,0.039794921875
1328,1205,0.23677098156622378,0.0,1.8194775879383087,8.278214416991794,2719744,2255,5.568227767944336,0.0001,0.7297531366348267,0.9928849339485168,0.2,-62.17815427780151,-0.019498481167829596,0.011797132,32810,14.080020627751946,0.071826171875
1329,1206,0.14038859530410264,0.0,4.161927312612534,5.266439833180151,2721792,2256,5.570592403411865,0.0001,0.3996090888977051,0.9946216940879822,0.2,-62.19610157012939,-0.009439644849044271,0.007168382,32820,7.998141995817423,0.057470703125
1330,1206,0.31483984664373565,0.0,3.5961912870407104,8.423721088860225,2723840,2257,5.57149076461792,0.0001,0.327737957239151,0.9928369522094727,0.2,-62.204630732536316,-0.01570804643561132,0.009508181,32830,13.918013099581003,0.05732421875
1331,1206,0.1421112991811242,0.0,3.0632376074790955,7.10311051534106,2725888,2258,5.57874059677124,0.0001,0.19105225801467896,0.8683608174324036,0.2,-62.21453998088837,-0.02148138801276218,0.016538795,32840,10.20033139437437,0.123291015625
1332,1207,0.09505130798061145,0.0,4.593489080667496,7.331756775599385,2727936,2259,5.5815324783325195,0.0001,0.3576398491859436,0.9983205199241638,0.2,-62.23397057056427,-0.020399291143985466,0.013557893,32850,4.184337685629726,0.114453125
1333,1207,0.18359895498724654,0.0,3.222672611474991,5.264935971755062,2729984,2260,5.58068323135376,0.0001,0.7311068773269653,0.9944797158241272,0.2,-62.23277428150177,-0.009505006000108552,0.006834608,32860,9.207905608415604,0.043994140625
1334,1208,0.19449409907974768,0.0,4.933877527713776,8.255361764477126,2732032,2261,5.581815242767334,0.0001,0.20370668172836304,0.997025191783905,0.2,-62.232611298561096,-0.015811879045213573,0.009737361,32870,6.223733369633555,0.064599609375
1335,1208,0.2509929001389537,0.0,4.116024047136307,5.988880717667811,2734080,2262,5.595272541046143,0.0001,-0.039708733558654785,0.9889995455741882,0.2,-62.24759664535522,-0.015161180414725094,0.009043774,32880,7.843191531859338,0.0619140625
1336,1208,0.25553034208132885,0.0,2.664692759513855,8.580448822952164,2736128,2263,5.595827579498291,0.0001,0.6381142735481262,0.9926572442054749,0.2,-62.27877426147461,-0.014173645562550519,0.0069412207,32890,14.23060358390212,0.04404296875
1337,1209,0.14297367932158522,0.0,2.882632851600647,5.54640645241514,2738176,2264,5.596632957458496,0.0001,0.41094186902046204,0.9913082122802734,0.2,-62.28196523189545,-0.012944220230565406,0.007383609,32900,10.818378829583526,0.0546875
