stage,step,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m
stage3_move_medium_static,43,0.02195301093161106,0.0,inf,0.0,-5.2500323e-05,-0.0001739826,1.0,-0.0009701445,-0.0022374375,1.3409515e-09,0.0012788773,-0.0011706352,-0.0009930134,0.046975672,-0.009153327,-0.02076395,0.0188125,0.010032281,1.0
stage3_move_medium_static,44,0.022457262501120567,0.0,inf,0.0,-5.6741355e-05,-0.00018352093,1.0,-0.0010178474,-0.0022892004,-1.2628468e-09,0.0010163784,-0.0007505417,-0.00095772743,-0.06294737,0.10090394,0.008413644,0.01925,0.010265539,1.0
stage3_move_medium_static,45,0.02296174131333828,0.0,inf,0.0,-6.1109495e-05,-0.00019323023,1.0,-0.0010483535,-0.0023302333,-2.6262958e-10,0.00121212,-0.00078868866,-0.0010445118,0.046967823,-0.009184197,-0.020778712,0.0196875,0.010498794,1.0
stage3_move_medium_static,46,0.023466337472200394,0.0,inf,0.0,-6.5611246e-05,-0.00020314379,1.0,-0.0010804214,-0.002379254,1.2639022e-09,0.0009493828,-0.00036859512,-0.0010092258,-0.0629384,0.10088068,0.008433561,0.020125,0.010732045,1.0
stage3_move_medium_static,47,0.02397109381854534,0.0,inf,0.0,-7.0174996e-05,-0.0002132169,1.0,-0.0010952997,-0.002417546,4.489652e-11,0.0011451244,-0.0004067421,-0.0010960102,0.04695997,-0.009215053,-0.020793458,0.0205625,0.010965293,1.0
stage3_move_medium_static,48,0.024475913494825363,0.0,inf,0.0,-7.4807285e-05,-0.00022348284,1.0,-0.0011117482,-0.0024638267,-9.658234e-10,0.00088238716,1.3113022e-05,-0.0010607243,-0.06292942,0.10085744,0.008453463,0.021,0.0111985365,1.0
stage3_move_medium_static,49,0.024980807676911354,0.0,inf,0.0,-7.943651e-05,-0.00023389692,1.0,-0.0011110143,-0.0024993801,1.6628834e-09,0.0010781288,-2.503395e-05,-0.0011472702,0.04695211,-0.009245897,-0.020808188,0.0214375,0.011431777,1.0
stage3_move_medium_static,50,0.025485729798674583,0.0,inf,0.0,-8.406925e-05,-0.00024449243,1.0,-0.0011118588,-0.0025429225,-3.0599762e-10,0.00081539154,0.00039482117,-0.0011119843,-0.06292045,0.1008342,0.008473351,0.021875,0.011665013,1.0
stage3_move_medium_static,51,0.025990668684244156,0.0,inf,0.0,-8.8633955e-05,-0.00025522467,1.0,-0.0010955284,-0.0025757395,4.4692838e-10,0.0010111332,0.00035643578,-0.0011987686,0.046944246,-0.009276727,-0.020822903,0.0223125,0.011898245,1.0
stage3_move_medium_static,52,0.026495540514588356,0.0,inf,0.0,-9.313723e-05,-0.00026612697,1.0,-0.0010807846,-0.0026165461,6.3342753e-10,0.0007483959,0.0007760525,-0.0011634827,-0.06291148,0.100810975,0.008493223,0.02275,0.012131473,1.0
