stage,step,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m
stage2_move_slow_static,70,0.02025219425559044,0.0,inf,0.0,-9.7370525e-05,-0.0001183087,1.0,0.0024606537,0.0006126007,3.3213673e-10,-0.0018804073,0.004858017,-0.0027723312,0.042278845,0.081065565,0.00386282,0.0175,0.009332486,1.0
stage2_move_slow_static,71,0.020523525774478912,0.0,inf,0.0,-8.6291686e-05,-0.00011543876,1.0,0.0026589213,0.00068878743,7.2254014e-10,-0.0021641254,0.0047376156,-0.0028760433,-0.06816309,-0.028688181,-0.024557712,0.01775,0.009465783,1.0
stage2_move_slow_static,72,0.020793993026018143,0.0,inf,0.0,-7.4407224e-05,-0.00011220314,1.0,0.00285227,0.0007765472,6.599899e-10,-0.0019888878,0.0050759315,-0.0028591156,0.04228847,0.081057265,0.0038494954,0.018,0.009599078,1.0
stage2_move_slow_static,73,0.02106354385614395,0.0,inf,0.0,-6.1659804e-05,-0.00010863194,1.0,0.0030593819,0.0008570896,-1.1075348e-09,-0.002272606,0.00495553,-0.0029628277,-0.068169124,-0.028690016,-0.024535103,0.01825,0.009732373,1.0
stage2_move_slow_static,74,0.02133222296833992,0.0,inf,0.0,-4.8069913e-05,-0.00010467692,1.0,0.0032615731,0.0009492042,-1.778528e-10,-0.0020973682,0.0052936077,-0.0029459,0.04229809,0.081048965,0.0038361703,0.0185,0.009865666,1.0
stage2_move_slow_static,75,0.02159992791712284,0.0,inf,0.0,-3.358023e-05,-0.000100368175,1.0,0.0034775243,0.0010340991,1.5788011e-10,-0.0023810863,0.0051732063,-0.0030493736,-0.06817516,-0.028691847,-0.024512498,0.01875,0.009998959,1.0
stage2_move_slow_static,76,0.021866705268621445,0.0,inf,0.0,-1.8211258e-05,-9.565748e-05,1.0,0.0036885529,0.0011305654,-2.3567104e-10,-0.0022058487,0.0055115223,-0.0030326843,0.042307697,0.08104067,0.0038228454,0.019,0.010132249,1.0
stage2_move_slow_static,77,0.022132515907287598,0.0,inf,0.0,-1.9056812e-06,-9.057494e-05,1.0,0.0039133383,0.0012198096,1.0263967e-09,-0.0024895668,0.005391121,-0.003136158,-0.06818119,-0.028693676,-0.024489895,0.01925,0.010265539,1.0
stage2_move_slow_static,78,0.022397350519895554,0.0,inf,0.0,1.5315984e-05,-8.5072345e-05,1.0,0.0041331993,0.0013206244,-5.068295e-11,-0.0023143291,0.0057291985,-0.0031192303,0.0423173,0.08103237,0.00380952,0.0195,0.010398828,1.0
stage2_move_slow_static,79,0.022661160677671432,0.0,inf,0.0,3.351104e-05,-7.917978e-05,1.0,0.004366814,0.0014142146,-6.4511224e-10,-0.0025980473,0.005608797,-0.0032229424,-0.06818721,-0.028695503,-0.024467297,0.01975,0.010532116,1.0
