stage,step,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m
stage4_threat_intro,32,0.02331235632300377,0.0,1.1936343908309937,0.0,8.574359e-05,-3.9899343e-05,1.0,0.0018566373,-0.0009663608,-4.9318577e-10,0.0015749931,0.003029108,-5.4359436e-05,-0.041074213,0.07653928,0.013807255,0.02,0.010665403,1.0
stage4_threat_intro,33,0.02401510253548622,0.0,1.1934053897857666,0.0,9.399386e-05,-4.4193268e-05,1.0,0.001980066,-0.0010305416,7.976455e-10,0.0018618107,0.0028898716,-0.00011968613,0.068822965,-0.033427104,-0.015863279,0.020625,0.010998613,1.0
stage4_threat_intro,34,0.024717506021261215,0.0,1.1931706666946411,0.0,0.00010273458,-4.8803427e-05,1.0,0.0020977713,-0.0011064385,-7.6342416e-10,0.0016903877,0.0032088757,-6.2704086e-05,-0.041082986,0.076522164,0.013823918,0.02125,0.011331817,1.0
stage4_threat_intro,35,0.025419587269425392,0.0,1.1929301023483276,0.0,0.000112019945,-5.3700573e-05,1.0,0.002228489,-0.0011753152,-4.2550724e-10,0.0017361641,0.0030694008,-0.00012779236,0.010975113,-0.033438098,-0.015693484,0.021875,0.011665013,1.0
stage4_threat_intro,36,0.026121284812688828,0.0,1.1926835775375366,0.0,0.00012182611,-5.889247e-05,1.0,0.0023534796,-0.0012460552,-5.5421356e-10,0.0013241768,0.0033881664,-7.081032e-05,-0.09891157,0.07651881,0.013999486,0.0225,0.0119982,1.0
stage4_threat_intro,37,0.026822591200470924,0.0,1.1924314498901367,0.0,0.00013220728,-6.4308835e-05,1.0,0.0024914797,-0.0012999269,2.7556984e-10,0.0013699532,0.00324893,-0.00013613701,0.010987129,-0.033460222,-0.01568308,0.023125,0.01233138,1.0
stage4_threat_intro,38,0.027523446828126907,0.0,1.1921734809875488,0.0,0.00014313956,-6.9957445e-05,1.0,0.002623749,-0.0013556672,-8.403129e-10,0.00095772743,0.0035676956,-7.915497e-05,-0.098893456,0.076508336,0.013989323,0.02375,0.01266455,1.0
stage4_threat_intro,39,0.02822384610772133,0.0,1.191909670829773,0.0,0.00015467717,-7.5768054e-05,1.0,0.0027690234,-0.0013945452,-6.7070544e-10,0.0010037422,0.0034279823,-0.00014424324,0.010999141,-0.033482336,-0.015672667,0.024375,0.012997712,1.0
stage4_threat_intro,40,0.028923749923706055,0.0,1.191640019416809,0.0,0.00016679618,-8.1748454e-05,1.0,0.0029085623,-0.0014352974,2.9048006e-10,0.0005915165,0.003746748,-8.749962e-05,-0.09887536,0.07649786,0.013979159,0.025,0.013330865,1.0
stage4_threat_intro,41,0.029623160138726234,0.0,1.1913646459579468,0.0,0.00017955077,-8.7828426e-05,1.0,0.0030611025,-0.001459193,5.778719e-10,0.0006375313,0.003607273,-0.00015258789,0.01101115,-0.033504434,-0.01566225,0.025625,0.013664008,1.0
stage4_threat_intro,42,0.03032202459871769,0.0,1.1910831928253174,0.0,0.00019291702,-9.40158e-05,1.0,0.003207903,-0.0014849686,7.58854e-10,0.00022554398,0.0039258003,-9.608269e-05,-0.09885727,0.07648739,0.013968997,0.02625,0.013997142,1.0
stage4_threat_intro,43,0.031020307913422585,0.0,1.190796136856079,0.0,0.00020694912,-0.00010024035,1.0,0.0033677004,-0.0014938931,2.8713573e-10,0.00027155876,0.003786087,-0.00016093254,0.011023155,-0.03352652,-0.015651824,0.026875,0.014330266,1.0
stage4_threat_intro,44,0.03171796351671219,0.0,1.1905027627944946,0.0,0.0002216231,-0.00010650995,1.0,0.0035217537,-0.0015047034,1.6627488e-10,-0.00014042854,0.0041048527,-0.00010442734,-0.09883919,0.07647692,0.013958833,0.0275,0.014663381,1.0
stage4_threat_intro,45,0.03241501748561859,0.0,1.1902034282684326,0.0,0.00023699309,-0.0001127544,1.0,0.0036888,-0.0014986686,1.1186159e-09,-9.441376e-05,0.003964901,-0.00016951561,0.011035156,-0.033548594,-0.015641393,0.028125,0.014996485,1.0
stage4_threat_intro,46,0.033111412078142166,0.0,1.1898982524871826,0.0,0.00025303516,-0.00011898159,1.0,0.0038500975,-0.0014945251,-4.886296e-10,-0.00050616264,0.004283428,-0.00011301041,-0.098821126,0.07646645,0.01394867,0.02875,0.015329578,1.0
stage4_threat_intro,47,0.03380711376667023,0.0,1.189587116241455,0.0,0.00026980342,-0.00012512135,1.0,0.004024384,-0.0014735421,1.0187078e-10,-0.00046014786,0.004143715,-0.00017809868,0.011047154,-0.03357065,-0.015630955,0.029375,0.01566266,1.0
stage4_threat_intro,48,0.03450210019946098,0.0,1.1892696619033813,0.0,0.00028727393,-0.00013118159,1.0,0.0041929176,-0.0014544561,4.1692472e-10,-0.00087189674,0.004462242,-0.000121593475,-0.09880307,0.07645599,0.013938507,0.03,0.015995733,1.0
stage4_threat_intro,49,0.03519636020064354,0.0,1.1889458894729614,0.0,0.00030550073,-0.00013709215,1.0,0.004374436,-0.0014185365,-1.2000078e-09,-0.00082564354,0.0043222904,-0.00018668175,0.011059148,-0.033592697,-0.015620511,0.030625,0.016328795,1.0
stage4_threat_intro,50,0.03588985279202461,0.0,1.1886160373687744,0.0,0.0003244599,-0.00014286098,1.0,0.004550197,-0.0013845196,-3.9425757e-10,-0.0012373924,0.004640579,-0.00013041496,-0.09878503,0.07644552,0.0139283445,0.03125,0.016661845,1.0
stage4_threat_intro,51,0.03658252954483032,0.0,1.1882798671722412,0.0,0.00034420547,-0.00014841797,1.0,0.004738939,-0.0013336746,-9.975525e-10,-0.0011913776,0.0045006275,-0.00019526482,0.011071138,-0.033614732,-0.01561006,0.031875,0.016994882,1.0
stage4_threat_intro,52,0.037274379283189774,0.0,1.1879371404647827,0.0,0.00036471346,-0.00015377103,1.0,0.0049219187,-0.0012847381,9.866905e-10,-0.0016028881,0.0048189163,-0.00013923645,-0.098767,0.07643506,0.013918182,0.0325,0.017327908,1.0
stage4_threat_intro,53,0.037965405732393265,0.0,1.187588095664978,0.0,0.00038603795,-0.00015885012,1.0,0.0051178755,-0.0012189792,-1.4063477e-09,-0.0015566349,0.0046789646,-0.00020384789,0.011083125,-0.033636753,-0.015599602,0.033125,0.017660923,1.0
stage4_threat_intro,54,0.03865550830960274,0.0,1.187232255935669,0.0,0.00040815488,-0.00016366318,1.0,0.005308066,-0.0011551345,8.45253e-10,-0.0019681454,0.0049972534,-0.00014805794,-0.09874898,0.0764246,0.013908018,0.03375,0.017993925,1.0
stage4_threat_intro,55,0.03934472054243088,0.0,1.1868698596954346,0.0,0.00043111833,-0.00016814015,1.0,0.005511229,-0.0010744731,-3.9929338e-10,-0.0019218922,0.0048570633,-0.00021266937,0.0110951075,-0.033658758,-0.015589138,0.034375,0.018326916,1.0
stage4_threat_intro,56,0.04003297537565231,0.0,1.1865007877349854,0.0,0.00045490425,-0.00017228903,1.0,0.005708622,-0.0009957316,5.247844e-10,-0.0023334026,0.005175352,-0.00015687943,-0.09873097,0.07641414,0.013897857,0.035,0.018659892,1.0
stage4_threat_intro,57,0.040720272809267044,0.0,1.1861249208450317,0.0,0.0004795667,-0.00017603977,1.0,0.0059189824,-0.00090017915,-1.1342203e-09,-0.0022871494,0.0050349236,-0.00022149086,0.011107087,-0.033680752,-0.015578668,0.035625,0.018992856,1.0
stage4_threat_intro,58,0.04140659049153328,0.0,1.1857421398162842,0.0,0.00050508155,-0.0001794004,1.0,0.006123569,-0.000806552,1.7498597e-09,-0.0026984215,0.0053532124,-0.00016570091,-0.09871297,0.076403685,0.013887694,0.03625,0.019325806,1.0
stage4_threat_intro,59,0.04209189489483833,0.0,1.1853526830673218,0.0,0.0005315029,-0.00018230091,1.0,0.0063411193,-0.0006961199,-2.103381e-09,-0.0026521683,0.005212784,-0.00023031235,0.011119063,-0.03370273,-0.01556819,0.036875,0.019658744,1.0
stage4_threat_intro,60,0.04277608543634415,0.0,1.1849555969238281,0.0,0.0005588066,-0.00018474933,1.0,0.0065528904,-0.0005876187,1.2732987e-09,-0.0030634403,0.0055310726,-0.00017476082,-0.09869499,0.076393224,0.0138775315,0.0375,0.019991668,1.0
stage4_threat_intro,61,0.04345925524830818,0.0,1.1845515966415405,0.0,0.00058704667,-0.00018667565,1.0,0.006777622,-0.0004623182,-1.5336593e-09,-0.0030169487,0.005390644,-0.00023937225,0.011131035,-0.033724695,-0.015557706,0.038125,0.020324577,1.0
stage4_threat_intro,62,0.04414129629731178,0.0,1.1841402053833008,0.0,0.00061619905,-0.00018808796,1.0,0.0069965697,-0.00033895427,5.764598e-10,-0.0034282207,0.0057086945,-0.00018382072,-0.09867701,0.07638277,0.01386737,0.03875,0.020657472,1.0
stage4_threat_intro,63,0.044822223484516144,0.0,1.1837215423583984,0.0,0.0006463177,-0.00018891628,1.0,0.0072284737,-0.00019879678,-2.2152612e-10,-0.0033817291,0.0055680275,-0.00024843216,0.011143004,-0.03374665,-0.015547217,0.039375,0.020990355,1.0
stage4_threat_intro,64,0.045501936227083206,0.0,1.1832952499389648,0.0,0.0006773785,-0.0001891687,1.0,0.0074545895,-6.0581537e-05,1.0068398e-10,-0.0037927628,0.0058863163,-0.00019311905,-0.098659046,0.07637232,0.013857207,0.04,0.02132322,1.0
stage4_threat_intro,65,0.046180497854948044,0.0,1.1828614473342896,0.0,0.0007094354,-0.00018877527,1.0,0.007693657,9.442157e-05,-8.3469437e-10,-0.0037462711,0.0057456493,-0.00025749207,0.011154969,-0.03376859,-0.01553672,0.040625,0.021656074,1.0
stage4_threat_intro,66,0.0468578115105629,0.0,1.182419776916504,0.0,0.00074246427,-0.00018774412,1.0,0.0079269335,0.00024747677,1.3041747e-09,-0.004157543,0.0060636997,-0.00020217896,-0.0986411,0.07636187,0.013847046,0.04125,0.02198891,1.0
stage4_threat_intro,67,0.04753389209508896,0.0,1.1819703578948975,0.0,0.0007765191,-0.00018600532,1.0,0.0081731565,0.00041731412,-1.7206816e-09,-0.004110813,0.0059227943,-0.00026655197,0.01116693,-0.033790518,-0.015526217,0.041875,0.02232173,1.0
stage4_threat_intro,68,0.04820866137742996,0.0,1.1815129518508911,0.0,0.0008115757,-0.00018356698,1.0,0.008413583,0.00058519794,8.610447e-10,-0.004521847,0.0062408447,-0.00021147728,-0.09862316,0.07635143,0.013836884,0.0425,0.022654537,1.0
stage4_threat_intro,69,0.04888217896223068,0.0,1.1810476779937744,0.0,0.000847688,-0.00018035925,1.0,0.008666954,0.00076985813,-1.0636321e-09,-0.004475355,0.0060999393,-0.0002758503,0.011178888,-0.03381243,-0.015515707,0.043125,0.022987328,1.0
stage4_threat_intro,70,0.04955431818962097,0.0,1.1805739402770996,0.0,0.0008848319,-0.00017639025,1.0,0.008914523,0.0009525591,2.2941204e-10,-0.0048861504,0.0064179897,-0.0002207756,-0.09860522,0.07634098,0.013826722,0.04375,0.023320103,1.0
stage4_threat_intro,71,0.0502251498401165,0.0,1.1800923347473145,0.0,0.00092306116,-0.00017159012,1.0,0.009175031,0.0011520309,3.525792e-10,-0.0048396587,0.0062770844,-0.00028514862,0.011190842,-0.03383433,-0.015505192,0.044375,0.02365286,1.0
stage4_threat_intro,72,0.050894539803266525,0.0,1.1796021461486816,0.0,0.00096235174,-0.00016596705,1.0,0.009429735,0.0013495376,-1.5625963e-10,-0.005250454,0.0065948963,-0.00023007393,-0.09858731,0.076330535,0.013816561,0.045,0.023985602,1.0
