step,reward,mean_form_error,mean_z_error,min_dyn_distance,collision
647,-1.000072672317489,0.963780513999606,0.0067064762115478516,0.5508789420127869,0.0
648,-1.000533312434684,0.9649511720002669,0.006713390350341797,0.5503968000411987,0.0
649,-1.0019933803876975,0.9661218058940484,0.006720185279846191,0.5499149560928345,0.0
650,-1.0033248747082806,0.9672923770757305,0.006727099418640137,0.5494336485862732,0.0
651,-1.0043372045460375,0.9684628111630547,0.006733894348144531,0.548952579498291,0.0
652,-1.0056684221631422,0.9696332208440417,0.0067408084869384766,0.5484721064567566,0.0
653,-1.006680772979515,0.9708035037066189,0.006747722625732422,0.5479920506477356,0.0
654,-1.0080116611909211,0.9719737592084305,0.006754517555236816,0.5475122928619385,0.0
655,-1.0090239678353128,0.9731438873957842,0.006761431694030762,0.5470330715179443,0.0
656,-1.01035458555858,0.974313986962134,0.006768226623535156,0.5465542078018188,0.0
657,-1.0113668458819993,0.9754839579061774,0.0067751407623291016,0.5460758805274963,0.0
658,-1.0126971798505986,0.9766538882221505,0.006781935691833496,0.5455979704856873,0.0
659,-1.0137093917050908,0.9778236994042191,0.006788849830627441,0.5451205968856812,0.0
660,-1.0150395119880353,0.9789934695837669,0.006795763969421387,0.5446437001228333,0.0
661,-1.0160516010949496,0.9801631069333953,0.006802558898925781,0.544167160987854,0.0
662,-1.0173814319500507,0.9813327029344492,0.0068094730377197266,0.5436912178993225,0.0
663,-1.0183934660667624,0.9825021756288228,0.006816267967224121,0.5432156324386597,0.0
664,-1.0197229570905846,0.9836716049780305,0.006823062896728516,0.542740523815155,0.0
665,-1.0207349754260397,0.9848408899671816,0.006829977035522461,0.5422661304473877,0.0
666,-1.0220641726539088,0.9860101403954378,0.0068367719650268555,0.541792094707489,0.0
667,-1.023076131619101,0.9871792560251297,0.006843686103820801,0.5413186550140381,0.0
668,-1.0244050434860648,0.9883483359693009,0.006850481033325195,0.5408456325531006,0.0
669,-1.0254169207104156,0.9895172584701527,0.006857395172119141,0.5403733253479004,0.0
670,-1.0267455360756264,0.9906861549285656,0.006864190101623535,0.5399013757705688,0.0
671,-1.0277572881765662,0.9918549027112602,0.00687098503112793,0.5394300222396851,0.0
672,-1.0290856539306692,0.9930236035734555,0.006877899169921875,0.5389593839645386,0.0
673,-1.0300973309327226,0.994192164543302,0.0068846940994262695,0.538489043712616,0.0
674,-1.0312519241352358,0.9953606767134854,0.006891489028930664,0.5380193591117859,0.0
675,-1.0325446223087136,0.9965290896339946,0.006898403167724609,0.5375503301620483,0.0
676,-1.0335947545214412,0.9976973610240792,0.006905198097229004,0.5370817184448242,0.0
677,-1.03488719601652,0.9988655820862407,0.0069119930267333984,0.5366138219833374,0.0
678,-1.0359371845618761,1.000033651504523,0.006918907165527344,0.5361465215682983,0.0
679,-1.0372294283618886,1.0012016794798455,0.006925702095031738,0.535679817199707,0.0
680,-1.0382791633225221,1.0023695539401611,0.006932497024536133,0.5352136492729187,0.0
681,-1.0395712569109814,1.0035373769403444,0.006939411163330078,0.5347482562065125,0.0
682,-1.04062078356492,1.0047050445822623,0.006946206092834473,0.5342833399772644,0.0
683,-1.041912602992868,1.0058726589870435,0.006953001022338867,0.5338190197944641,0.0
684,-1.0429619323697001,1.0070401285584116,0.006959795951843262,0.5333554148674011,0.0
685,-1.0442535393664796,1.008207533275788,0.006966590881347656,0.5328924655914307,0.0
686,-1.045302717114002,1.0093747930101853,0.0069735050201416016,0.5324302315711975,0.0
687,-1.0465941178195712,1.0105419968380223,0.006980299949645996,0.5319684743881226,0.0
688,-1.0476430238175654,1.011709043214998,0.006987094879150391,0.5315075516700745,0.0
689,-1.0489341934114362,1.0128760229589842,0.006993889808654785,0.5310471653938293,0.0
690,-1.0499828855788909,1.014042854993193,0.00700068473815918,0.5305874943733215,0.0
691,-1.0510076082325486,1.0152096301967777,0.007007479667663574,0.530128538608551,0.0
692,-1.0525574749133735,1.016376236275573,0.0070143938064575195,0.5296703577041626,0.0
693,-1.0533532185783616,1.0175427945099575,0.007021188735961914,0.5292128324508667,0.0
694,-1.0549025471795033,1.0187091819061465,0.007027983665466309,0.5287559628486633,0.0
695,-1.0556983158068385,1.0198755108034299,0.007034778594970703,0.5282998085021973,0.0
696,-1.0572471628771518,1.0210416786480119,0.007041573524475098,0.5278443694114685,0.0
697,-1.0580429639531699,1.0222077871846464,0.007048368453979492,0.5273897051811218,0.0
698,-1.0592209931144845,1.0233737231783544,0.007055163383483887,0.5269358158111572,0.0
699,-1.0606890734238297,1.024539609714022,0.007061958312988281,0.5264825820922852,0.0
700,-1.0616545567098368,1.0257053740204722,0.007068753242492676,0.5260300636291504,0.0
701,-1.0630417050631373,1.026870964557515,0.00707554817199707,0.5255783796310425,0.0
702,-1.0640069552168294,1.0280365044824444,0.007082343101501465,0.5251275300979614,0.0
703,-1.0653863030115982,1.0292018698387775,0.007089138031005859,0.5246773958206177,0.0
704,-1.0663606191869728,1.0303671626043904,0.007095932960510254,0.524228036403656,0.0
705,-1.0675852410344264,1.0315323012555342,0.0071027278900146484,0.5237795114517212,0.0
706,-1.06877192056692,1.0326973559922552,0.007109522819519043,0.5233317613601685,0.0
707,-1.0699333917529028,1.0338622558444792,0.0071163177490234375,0.5228848457336426,0.0
708,-1.0711197917846618,1.035027081696029,0.007123112678527832,0.5224387645721436,0.0
709,-1.0722810523726003,1.0361917307152544,0.0071299076080322266,0.5219933986663818,0.0
710,-1.0734671590636193,1.0373563156577061,0.007136702537536621,0.5215489864349365,0.0
711,-1.0746282199356165,1.0385207230496554,0.007143497467041016,0.5211053490638733,0.0
712,-1.075814031249799,1.039685065700657,0.00715029239654541,0.5206625461578369,0.0
713,-1.0769748908551091,1.0408492301008492,0.007157087326049805,0.5202206373214722,0.0
714,-1.078160345530166,1.0420133282887103,0.0071637630462646484,0.5197794437408447,0.0
715,-1.0793209994197372,1.0431772483680237,0.007170557975769043,0.5193392038345337,0.0
716,-1.0805062087632729,1.0443410918645721,0.0071773529052734375,0.5188999176025391,0.0
717,-1.0816666598375444,1.0455047663324941,0.007184147834777832,0.5184614658355713,0.0
718,-1.0828484039442272,1.0466683636137175,0.0071909427642822266,0.5180240273475647,0.0
719,-1.084011028624984,1.0478317806568087,0.007197737693786621,0.5175873637199402,0.0
720,-1.085193166299551,1.0489951191108147,0.007204413414001465,0.5171515345573425,0.0
721,-1.0863555805737692,1.05015828807355,0.007211208343505859,0.5167166590690613,0.0
722,-1.0875374783380891,1.0513213787010671,0.007218003273010254,0.516282856464386,0.0
723,-1.088699673455323,1.0524842878545875,0.0072247982025146484,0.5158498287200928,0.0
724,-1.0898812614607813,1.0536471181280866,0.007231593132019043,0.5154178738594055,0.0
725,-1.090761902724781,1.0548098169872637,0.007238268852233887,0.5149867534637451,0.0
726,-1.092584404464347,1.0559723448434541,0.007245063781738281,0.5145566463470459,0.0
727,-1.0931131073031999,1.0571347825052932,0.007251858711242676,0.5141274929046631,0.0
728,-1.0949349061850786,1.058297046946534,0.0072585344314575195,0.5136992335319519,0.0
729,-1.095463722364576,1.0594592320323781,0.007265329360961914,0.5132720470428467,0.0
730,-1.0972849251206789,1.0606212231424288,0.007272124290466309,0.5128458738327026,0.0
731,-1.0978137835000334,1.0617831432761258,0.007278800010681152,0.5124205946922302,0.0
732,-1.0996343497050876,1.0629448802325387,0.007285594940185547,0.5119964480400085,0.0
733,-1.100163373389624,1.064106536052314,0.007292389869689941,0.5115732550621033,0.0
734,-1.1019807284529632,1.0652679960471685,0.007299065589904785,0.5111510157585144,0.0
735,-1.1025117651723613,1.066429385765563,0.00730586051940918,0.510729968547821,0.0
736,-1.1043291022931505,1.0675905799911116,0.007312655448913574,0.5103098750114441,0.0
737,-1.104860176159956,1.0687517018487702,0.007319331169128418,0.5098907351493835,0.0
738,-1.1066768665833076,1.0699126285612288,0.0073261260986328125,0.5094728469848633,0.0
739,-1.1072080260000905,1.071073472006184,0.007332801818847656,0.5090557932853699,0.0
740,-1.1090240681374612,1.0722341303191403,0.007339596748352051,0.5086399912834167,0.0
741,-1.1095553156971447,1.0733946944984212,0.0073462724685668945,0.5082250833511353,0.0
742,-1.1113707081826945,1.074555083556443,0.007353067398071289,0.5078114867210388,0.0
743,-1.111576752947953,1.0757153789172338,0.007359862327575684,0.5073989629745483,0.0
744,-1.1141432563504086,1.0768754866264234,0.007366538047790527,0.5069873929023743,0.0
745,-1.1139113834248247,1.0780355115385147,0.007373332977294922,0.5065770149230957,0.0
746,-1.1164769158786239,1.0791953379434145,0.007380008697509766,0.5061677098274231,0.0
747,-1.1162454411152765,1.0803550811970097,0.00738680362701416,0.5057596564292908,0.0
748,-1.1188100121688984,1.0815146359821592,0.007393479347229004,0.5053526759147644,0.0
749,-1.1185788768789984,1.0826740960269283,0.007400155067443848,0.504946768283844,0.0
750,-1.121142585869048,1.0838334206490534,0.007406949996948242,0.5045421123504639,0.0
751,-1.120911797202496,1.0849925458200578,0.007413625717163086,0.5041385889053345,0.0
752,-1.1234745452503716,1.0861515974214284,0.0074204206466674805,0.5037363171577454,0.0
753,-1.123244151039275,1.0873104388104042,0.007427096366882324,0.5033350586891174,0.0
754,-1.1258059162102954,1.0884691959201818,0.007433891296386719,0.5029352307319641,0.0
755,-1.1255759283099298,1.089627763286929,0.0074405670166015625,0.502536416053772,0.0
756,-1.1281366703525975,1.0907862452582606,0.007447242736816406,0.5021387934684753,0.0
757,-1.127907125778359,1.0919445180176928,0.007454037666320801,0.5017425417900085,0.0
758,-1.1304668836975327,1.0931027042991777,0.0074607133865356445,0.5013473629951477,0.0
759,-1.130237685621139,1.0942607010102414,0.007467389106750488,0.5009534955024719,0.0
760,-1.1327965284059327,1.0954186022418153,0.007474184036254883,0.5005609393119812,0.0
761,-1.1325677226749378,1.0965763127832162,0.0074808597564697266,0.5001695156097412,0.0
762,-1.1352137936891675,1.097733926791393,0.00748753547668457,0.4997793436050415,0.0
763,-1.1351409377164279,1.0988913411032306,0.007494330406188965,0.499390572309494,0.0
764,-1.137852829648376,1.100048657852143,0.007501006126403809,0.4990029036998749,0.0
765,-1.13777932880604,1.1012057841771947,0.007507681846618652,0.4986165761947632,0.0
766,-1.1404891819632352,1.1023628238877021,0.007514357566833496,0.49823158979415894,0.0
767,-1.1404150365369556,1.1035196530532398,0.007521152496337891,0.4978479743003845,0.0
768,-1.1429835624166587,1.1046763945927083,0.007527828216552734,0.497465580701828,0.0
769,-1.143122078322975,1.105832934877961,0.007534503936767578,0.49708449840545654,0.0
770,-1.1456117482273613,1.106989388163106,0.007541179656982422,0.4967048168182373,0.0
771,-1.1457494897645728,1.1081456296573078,0.007547855377197266,0.49632641673088074,0.0
772,-1.1482372315274705,1.1093017847999151,0.00755465030670166,0.4959494471549988,0.0
773,-1.1483741966750045,1.1104577374499882,0.007561326026916504,0.4955737590789795,0.0
774,-1.1506311202396868,1.1116135924691304,0.007568001747131348,0.49519941210746765,0.0
775,-1.1510711626727541,1.1127692977202357,0.007574677467346191,0.4948264956474304,0.0
776,-1.153143138654301,1.1139248113098037,0.007581353187561035,0.49445492029190063,0.0
777,-1.1537540263536337,1.1150802270665716,0.007588028907775879,0.49408477544784546,0.0
778,-1.1557626054498986,1.1162354312342804,0.0075948238372802734,0.49371618032455444,0.0
779,-1.1563725009750172,1.1173905469255672,0.007601499557495117,0.49334877729415894,0.0
780,-1.1583792426683428,1.1185454603377365,0.007608175277709961,0.4929828643798828,0.0
781,-1.1589880747457721,1.1197002757070516,0.007614850997924805,0.4926183819770813,0.0
782,-1.160992969471311,1.1208548886573162,0.0076215267181396484,0.492255300283432,0.0
783,-1.161600749378969,1.122009403478925,0.007628202438354492,0.4918937087059021,0.0
784,-1.163603739926889,1.1231637157543948,0.007634878158569336,0.4915336072444916,0.0
785,-1.164210464996534,1.1243179298280601,0.00764155387878418,0.4911749064922333,0.0
786,-1.1662115737173202,1.1254719412412135,0.0076482295989990234,0.49081772565841675,0.0
787,-1.1668171979994542,1.1266258543919423,0.007654905319213867,0.4904620349407196,0.0
788,-1.168816424963536,1.127779564780378,0.007661581039428711,0.49010777473449707,0.0
789,-1.1694209344743824,1.1289331768581718,0.007668256759643555,0.48975512385368347,0.0
790,-1.1714182102368567,1.1300865758694043,0.0076749324798583984,0.48940393328666687,0.0
791,-1.172021642766822,1.1312398867543834,0.007681608200073242,0.48905423283576965,0.0
792,-1.1740169884864513,1.132392994710804,0.007688283920288086,0.488706111907959,0.0
793,-1.1746192846015697,1.1335459940980877,0.00769495964050293,0.4883594810962677,0.0
794,-1.1766126783863948,1.134698790502902,0.0077016353607177734,0.48801442980766296,0.0
795,-1.1772138108846675,1.1358514885365267,0.007708311080932617,0.4876709580421448,0.0
796,-1.179205229723187,1.1370039835351355,0.007714986801147461,0.48732906579971313,0.0
797,-1.1798052096587164,1.1381563793500937,0.007721543312072754,0.4869885742664337,0.0
798,-1.1816502479709647,1.1393085627307933,0.007728219032287598,0.48664984107017517,0.0
799,-1.1825072062245532,1.140460657929733,0.007734894752502441,0.4863126873970032,0.0
800,-1.1842334306654951,1.141612592253455,0.007741570472717285,0.4859771132469177,0.0
801,-1.1850890282554438,1.1427643758752501,0.007748246192932129,0.4856432378292084,0.0
802,-1.1868132781746346,1.1439158938246357,0.007754921913146973,0.4853108823299408,0.0
803,-1.1876675405080346,1.145067365897837,0.007761597633361816,0.4849802255630493,0.0
804,-1.1893899856101284,1.1462186864910704,0.007768154144287109,0.4846510589122772,0.0
805,-1.1902428756928756,1.1473698572414475,0.007774829864501953,0.48432374000549316,0.0
806,-1.191963335246332,1.1485207623078209,0.007781505584716797,0.48399797081947327,0.0
807,-1.1928148660560756,1.1496716216609704,0.007788181304931641,0.48367393016815186,0.0
808,-1.194533499635059,1.1508223304276777,0.007794857025146484,0.48335155844688416,0.0
809,-1.1953836112672944,1.1519728777112106,0.007801413536071777,0.4830307960510254,0.0
810,-1.1971002245795679,1.1531231702728255,0.007808089256286621,0.4827117621898651,0.0
811,-1.1979489492709408,1.1542734173292417,0.007814764976501465,0.4823945164680481,0.0
812,-1.19966366550562,1.155423503022218,0.007821321487426758,0.48207888007164,0.0
813,-1.200510974797858,1.1565734290264529,0.007827997207641602,0.4817650318145752,0.0
814,-1.2022236584753752,1.1577231096484664,0.007834672927856445,0.48145294189453125,0.0
815,-1.2030695325676144,1.1588727349414776,0.007841348648071289,0.4811425805091858,0.0
816,-1.2047802990262177,1.1600221990774777,0.007847905158996582,0.48083391785621643,0.0
817,-1.2056247080863431,1.161171513805839,0.007854580879211426,0.4805271029472351,0.0
818,-1.2073334054123017,1.1623205631138456,0.00786125659942627,0.48022204637527466,0.0
819,-1.20817631102888,1.1634695666778194,0.007867813110351562,0.4799187183380127,0.0
820,-1.209883129225253,1.1646184109551345,0.007874488830566406,0.479617178440094,0.0
821,-1.210724543710364,1.1657671044425453,0.0078810453414917,0.47931745648384094,0.0
822,-1.2124292323808112,1.1669155435358625,0.007887721061706543,0.47901955246925354,0.0
823,-1.2132691810991818,1.1680639280039176,0.007894396781921387,0.47872352600097656,0.0
824,-1.2149719068136307,1.169212151859361,0.00790095329284668,0.4784291684627533,0.0
825,-1.215826103993685,1.1703602168067382,0.007907629013061523,0.4781368374824524,0.0
826,-1.2183077762729475,1.1715081413400434,0.007914185523986816,0.4778462052345276,0.0
827,-1.2190155172615653,1.1726557917184128,0.00792086124420166,0.477557510137558,0.0
828,-1.221494834859296,1.173803397206685,0.007927417755126953,0.47727063298225403,0.0
829,-1.2222011586029509,1.1749508441328032,0.007934093475341797,0.47698572278022766,0.0
830,-1.2246780972645017,1.1760981409665936,0.00794064998626709,0.47670260071754456,0.0
831,-1.2253827951740415,1.1772451739402778,0.007947325706481934,0.47642144560813904,0.0
832,-1.2275046823768192,1.1783921524918681,0.007953882217407227,0.4761420786380768,0.0
833,-1.2289510910276262,1.1795389828509328,0.00796055793762207,0.47586479783058167,0.0
834,-1.2307693736597196,1.180685653528277,0.007967114448547363,0.4755892753601074,0.0
835,-1.2321344705708834,1.1818320606761628,0.007973790168762207,0.4753158390522003,0.0
836,-1.2339505261752242,1.182978423874713,0.0079803466796875,0.47504422068595886,0.0
837,-1.235313886117429,1.1841246293389038,0.007987022399902344,0.47477468848228455,0.0
838,-1.237127706934805,1.185270675572863,0.007993578910827637,0.4745069742202759,0.0
839,-1.2384891413669936,1.1864164578416638,0.00800013542175293,0.4742411971092224,0.0
840,-1.2403006783832216,1.1875621983123101,0.008006811141967773,0.47397756576538086,0.0
841,-1.241660315584471,1.1887077799146424,0.008013367652893066,0.47371578216552734,0.0
842,-1.24346953515292,1.1898532043926509,0.00802004337310791,0.47345614433288574,0.0
843,-1.2448271539685112,1.1909983744201629,0.008026599884033203,0.4731983542442322,0.0
844,-1.246634078877187,1.1921434825985582,0.008033156394958496,0.47294265031814575,0.0
845,-1.2479897828848223,1.1932884439526859,0.00803983211517334,0.47268903255462646,0.0
846,-1.249794390359685,1.1944332470990875,0.008046388626098633,0.4724373519420624,0.0
847,-1.251148051361426,1.1955777970295203,0.008052945137023926,0.47218769788742065,0.0
848,-1.252782678571873,1.1967222865799498,0.00805962085723877,0.4719402492046356,0.0
849,-1.2544511762527673,1.19786662822771,0.008066177368164062,0.4716947078704834,0.0
850,-1.2559304868909724,1.1990108031777684,0.008072733879089355,0.4714513123035431,0.0
851,-1.2575967969206432,1.2001548313194692,0.008079290390014648,0.47120991349220276,0.0
852,-1.258983499728829,1.2012985977893276,0.008085966110229492,0.4709707200527191,0.0
853,-1.26084351473104,1.2024423228587136,0.008092522621154785,0.4707335829734802,0.0
854,-1.262119935243893,1.2035858818625935,0.008099079132080078,0.47049853205680847,0.0
855,-1.263977610186026,1.20472928481509,0.008105635643005371,0.47026556730270386,0.0
856,-1.2652516996630356,1.2058724364746511,0.008112311363220215,0.4700348973274231,0.0
857,-1.2671069985049956,1.2070155277879069,0.008118867874145508,0.4698061943054199,0.0
858,-1.2683789686335314,1.2081584733615256,0.0081254243850708,0.46957966685295105,0.0
859,-1.2702318310967322,1.20930126353747,0.008131980895996094,0.4693553149700165,0.0
860,-1.271501448538912,1.2104437923631495,0.008138537406921387,0.4691331088542938,0.0
861,-1.2733519010860437,1.2115862722413842,0.00814509391784668,0.4689130485057831,0.0
862,-1.2746192591997654,1.212728598050465,0.008151769638061523,0.46869537234306335,0.0
863,-1.2764672189719188,1.2138707683601009,0.008158326148986816,0.4682697653770447,0.0
864,-1.2777322127228694,1.2150126779451533,0.00816488265991211,0.46745824813842773,0.0
865,-1.2795776912293932,1.216154539390378,0.008171439170837402,0.4666471779346466,0.0
866,-1.2808404048230142,1.217296246691897,0.008177995681762695,0.4658365845680237,0.0
867,-1.2826833562163178,1.2184378000378149,0.008184552192687988,0.4650263786315918,0.0
868,-1.2839436214590667,1.219579093321109,0.008191108703613281,0.4642166495323181,0.0
869,-1.285398479771267,1.2207203393075374,0.008197665214538574,0.46340736746788025,0.0
870,-1.2873119962083492,1.2218614319159442,0.008204221725463867,0.462598592042923,0.0
871,-1.28849304450696,1.2230023713432288,0.00821077823638916,0.4617902934551239,0.0
872,-1.2904038348547435,1.2241430514054916,0.008217334747314453,0.4609825015068054,0.0
873,-1.2915824742081254,1.2252836850485704,0.008223891258239746,0.46017515659332275,0.0
874,-1.293490688965643,1.2264241661142603,0.008230447769165039,0.45936840772628784,0.0
875,-1.2946669063840808,1.2275644948081017,0.008237004280090332,0.45856210589408875,0.0
876,-1.2965724445735471,1.2287046713377716,0.008243560791015625,0.4577563405036926,0.0
877,-1.2977460877837423,1.2298445894235903,0.008250117301940918,0.4569511115550995,0.0
878,-1.2992436162403544,1.2309844622352182,0.008256673812866211,0.4561464786529541,0.0
879,-1.3014844963959793,1.2321241738398119,0.008263230323791504,0.4553423225879669,0.0
880,-1.302300307054837,1.23326374381745,0.008269786834716797,0.4545387923717499,0.0
881,-1.304538158791583,1.2344030561267931,0.00827634334564209,0.4537358283996582,0.0
882,-1.3053515889163907,1.2355423144569146,0.008282899856567383,0.4529334306716919,0.0
883,-1.3075865970439762,1.2366814221491065,0.008289456367492676,0.4521316885948181,0.0
884,-1.3083976164915403,1.2378203890730692,0.008296012878417969,0.4513304829597473,0.0
885,-1.3106295664385827,1.2389590894994755,0.008302569389343262,0.45052993297576904,0.0
886,-1.3114381335070653,1.2400977458032434,0.008309006690979004,0.44972988963127136,0.0
887,-1.3131194211742332,1.2412362435563047,0.008315563201904297,0.448930561542511,0.0
888,-1.3147287232156621,1.2423746014460584,0.00832211971282959,0.4481319189071655,0.0
889,-1.3161614090788398,1.2435127033326616,0.008328676223754883,0.4473338723182678,0.0
890,-1.317767862052079,1.2446507533126177,0.008335232734680176,0.4465366005897522,0.0
891,-1.3191979237495592,1.2457886545211272,0.008341789245605469,0.44573989510536194,0.0
892,-1.3208016340841262,1.2469264159887081,0.008348226547241211,0.44494378566741943,0.0
893,-1.3222287483169963,1.248063913545269,0.008354783058166504,0.44414854049682617,0.0
894,-1.3238295799494946,1.2492013602865764,0.008361339569091797,0.44335392117500305,0.0
895,-1.3252539496072817,1.25033866881538,0.00836789608001709,0.4425601065158844,0.0
896,-1.326851933541227,1.2514758289952146,0.008374333381652832,0.4417668879032135,0.0
897,-1.3282733606917252,1.2526127262117888,0.008380889892578125,0.44097447395324707,0.0
898,-1.3298684087678816,1.2537495832859826,0.008387446403503418,0.44018280506134033,0.0
899,-1.3312870917754105,1.2548862935832936,0.008394002914428711,0.43939194083213806,0.0
900,-1.3328791742550001,1.2560228565597262,0.008400440216064453,0.4386017620563507,0.0
901,-1.3342949066902705,1.2571592645452665,0.008406996726989746,0.4378124475479126,0.0
902,-1.335883945605663,1.2582954290514936,0.008413553237915039,0.4370238780975342,0.0
903,-1.3372967575396926,1.2594315444952682,0.008419990539550781,0.43623605370521545,0.0
904,-1.338882885831891,1.2605675152772629,0.008426547050476074,0.43544912338256836,0.0
905,-1.3402927188557139,1.2617033408632476,0.008433103561401367,0.4346630275249481,0.0
906,-1.3418757242248562,1.2628389041310315,0.00843954086303711,0.43387770652770996,0.0
907,-1.3432825465585412,1.2639744401167918,0.008446097373962402,0.4330933094024658,0.0
908,-1.344862580256546,1.2651098222352686,0.008452653884887695,0.43230974674224854,0.0
909,-1.3462663715116587,1.2662450594548076,0.008459091186523438,0.4315270185470581,0.0
910,-1.3478431974556058,1.2673800370052246,0.00846564769744873,0.4307452142238617,0.0
911,-1.3492439674287424,1.2685149868402048,0.008472084999084473,0.42996421456336975,0.0
912,-1.3508177665918044,1.269649784754161,0.008478641510009766,0.4291842579841614,0.0
913,-1.3522154213875186,1.2707844388958622,0.008485078811645508,0.42840510606765747,0.0
914,-1.353785982777247,1.2719188344480632,0.0084916353225708,0.42762696743011475,0.0
915,-1.3551804886550658,1.2730532042785911,0.008498191833496094,0.4268498122692108,0.0
916,-1.3567479738482215,1.2741874217667355,0.008504629135131836,0.42607349157333374,0.0
917,-1.3581393456445436,1.2753214982358838,0.008511185646057129,0.42529821395874023,0.0
918,-1.359509471435215,1.276455325037225,0.008517622947692871,0.42452386021614075,0.0
919,-1.3612599662164118,1.2775891093196239,0.008524179458618164,0.42375054955482483,0.0
920,-1.3624624780235213,1.2787227612703322,0.008530616760253906,0.4229781925678253,0.0
921,-1.3642105253702685,1.279856254595703,0.0085371732711792,0.42220696806907654,0.0
922,-1.3654095024180646,1.2809895087591072,0.008543610572814941,0.4214365780353546,0.0
923,-1.367154182953499,1.2821227302872729,0.008550047874450684,0.4206673204898834,0.0
924,-1.3683500618320898,1.2832558035097386,0.008556604385375977,0.41989919543266296,0.0
925,-1.3700912958234637,1.2843887365137432,0.008563041687011719,0.4191320836544037,0.0
926,-1.3712839683289364,1.2855215218468234,0.008569598197937012,0.41836610436439514,0.0
927,-1.3730217004864813,1.2866540694067796,0.008576035499572754,0.4176011085510254,0.0
928,-1.3742111879906524,1.2877865766291443,0.008582472801208496,0.416837215423584,0.0
929,-1.3759454793995207,1.2889189464687623,0.008589029312133789,0.41607457399368286,0.0
930,-1.3771317044694098,1.290051168318949,0.008595466613769531,0.4153129756450653,0.0
931,-1.3788623654727432,1.2911831458201066,0.008602023124694824,0.41455262899398804,0.0
932,-1.3800453008749076,1.2923150928800071,0.008608460426330566,0.41379332542419434,0.0
933,-1.3817725909633378,1.2934469030278346,0.008614897727966309,0.413035124540329,0.0
934,-1.3829521722567286,1.2945785680843536,0.008621454238891602,0.41227832436561584,0.0
935,-1.3846757252654354,1.2957099976855828,0.008627891540527344,0.41152259707450867,0.0
936,-1.3858520205556935,1.2968413804387176,0.008634328842163086,0.4107680320739746,0.0
937,-1.3875720786855088,1.2979726368608968,0.008640766143798828,0.4100147485733032,0.0
938,-1.3887448994825287,1.2991037495223758,0.008647322654724121,0.40926286578178406,0.0
939,-1.3904612257753235,1.300234618671346,0.008653759956359863,0.40851202607154846,0.0
940,-1.3916307153424363,1.3013654609393064,0.008660197257995605,0.4077624976634979,0.0
941,-1.393343462459925,1.3024961689115664,0.008666634559631348,0.40701425075531006,0.0
942,-1.394509456678865,1.303626734480353,0.00867319107055664,0.4062674641609192,0.0
943,-1.3962184024878184,1.3047570577922556,0.008679628372192383,0.40552181005477905,0.0
944,-1.3973809399086419,1.3058873464241585,0.008686065673828125,0.40477752685546875,0.0
945,-1.3990862516671985,1.3070175113349467,0.008692502975463867,0.4040345847606659,0.0
946,-1.400245294240509,1.30814753443016,0.00869894027709961,0.40329301357269287,0.0
947,-1.4019467035402209,1.3092773089442793,0.008705496788024902,0.40255287289619446,0.0
948,-1.4031021950103901,1.3104070678531141,0.008711934089660645,0.4018140733242035,0.0
949,-1.404799921170749,1.311536686004953,0.008718371391296387,0.40107664465904236,0.0
950,-1.4059516110947565,1.3126661729404854,0.008724808692932129,0.40034064650535583,0.0
951,-1.4076458663906295,1.3137955290048182,0.008731245994567871,0.3996061086654663,0.0
952,-1.4087936880283811,1.314924637364529,0.008737683296203613,0.3988730013370514,0.0
953,-1.4104841123164653,1.3160537235639487,0.008744120597839355,0.3981413245201111,0.0
954,-1.4116284108294392,1.317182679951952,0.008750557899475098,0.39741116762161255,0.0
955,-1.4133148770897068,1.3183114985376423,0.00875711441040039,0.39668262004852295,0.0
956,-1.414455414323363,1.3194400882669082,0.008763551712036133,0.3959554433822632,0.0
957,-1.4161379902432851,1.3205686482009948,0.008769989013671875,0.3952298164367676,0.0
958,-1.4172749036735561,1.3216970706392979,0.008776426315307617,0.39450573921203613,0.0
959,-1.4189535187198192,1.3228253741749643,0.00878286361694336,0.39378318190574646,0.0
960,-1.420086615571305,1.3239534327695914,0.008789300918579102,0.39306220412254333,0.0
961,-1.421761204841144,1.3250814722320259,0.008795738220214844,0.39234286546707153,0.0
962,-1.4228906411491742,1.326209384766812,0.008802175521850586,0.3916251063346863,0.0
963,-1.4245612399533405,1.3273371616615752,0.008808612823486328,0.3909089267253876,0.0
964,-1.4256862008216304,1.3284647041178432,0.00881505012512207,0.39019447565078735,0.0
965,-1.4273535504711172,1.3295922289918518,0.008821487426757812,0.38948163390159607,0.0
966,-1.4284744815725416,1.330719628416321,0.008827924728393555,0.38877052068710327,0.0
967,-1.4301377855434323,1.331846893715577,0.008834362030029297,0.38806095719337463,0.0
968,-1.4312547272095926,1.3329739259889846,0.008840799331665039,0.38735324144363403,0.0
969,-1.4329138746423682,1.3341009414602427,0.00884711742401123,0.3866470754146576,0.0
970,-1.4340271039848023,1.335227833777056,0.008853554725646973,0.3859427571296692,0.0
971,-1.43568206568328,1.3363545935071974,0.008859992027282715,0.3852401673793793,0.0
972,-1.4367911891232972,1.3374811216479165,0.008866429328918457,0.3845394551753998,0.0
973,-1.4384419394345962,1.3386076353761376,0.0088728666305542,0.3838404715061188,0.0
974,-1.4395472697171408,1.339734026681608,0.008879303932189941,0.38314327597618103,0.0
